1131366696 2005.11.07 R53-M0-N8-I:J18-U01 2005-11-07-04.31.36.823510 R53-M0-N8-I:J18-U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/RAPTOR/pre-study/raptor.newcomp.r1: invalid or missing program image, Permission denied
1131377548 2005.11.07 R26-M1-N1-C:J02-U11 2005-11-07-07.32.28.512821 R26-M1-N1-C:J02-U11 RAS KERNEL INFO CE sym 14, at 0x136cd5e0, mask 0x04
1131377548 2005.11.07 R11-M1-N1-C:J02-U11 2005-11-07-07.32.28.845000 R11-M1-N1-C:J02-U11 RAS KERNEL INFO total of 8 ddr error(s) detected and corrected
1131377549 2005.11.07 R17-M0-NA-C:J13-U01 2005-11-07-07.32.29.143691 R17-M0-NA-C:J13-U01 RAS KERNEL INFO CE sym 22, at 0x127ba460, mask 0x02
1131377549 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.29.348644 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0a5b3300, mask 0x04
1131377549 2005.11.07 R62-M0-ND-C:J14-U11 2005-11-07-07.32.29.803681 R62-M0-ND-C:J14-U11 RAS KERNEL INFO CE sym 16, at 0x12d5a140, mask 0x80
1131377549 2005.11.07 R14-M1-N5-C:J12-U11 2005-11-07-07.32.29.917315 R14-M1-N5-C:J12-U11 RAS KERNEL INFO total of 9 ddr error(s) detected and corrected
1131377550 2005.11.07 R26-M1-N1-C:J02-U11 2005-11-07-07.32.30.265219 R26-M1-N1-C:J02-U11 RAS KERNEL INFO CE sym 14, at 0x136cd5e0, mask 0x04
1131377550 2005.11.07 R17-M0-NA-C:J13-U01 2005-11-07-07.32.30.787065 R17-M0-NA-C:J13-U01 RAS KERNEL INFO CE sym 22, at 0x127ba460, mask 0x02
1131377550 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.30.976593 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0a5b3300, mask 0x04
1131377551 2005.11.07 R62-M0-ND-C:J14-U11 2005-11-07-07.32.31.508909 R62-M0-ND-C:J14-U11 RAS KERNEL INFO CE sym 16, at 0x12d5a140, mask 0x80
1131377551 2005.11.07 R26-M1-N1-C:J02-U11 2005-11-07-07.32.31.802492 R26-M1-N1-C:J02-U11 RAS KERNEL INFO CE sym 14, at 0x136cd5e0, mask 0x04
1131377552 2005.11.07 R17-M0-NA-C:J13-U01 2005-11-07-07.32.32.261503 R17-M0-NA-C:J13-U01 RAS KERNEL INFO CE sym 22, at 0x127ba460, mask 0x02
1131377552 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.32.436768 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0ac13960, mask 0x04
1131377552 2005.11.07 R62-M0-ND-C:J14-U11 2005-11-07-07.32.32.759615 R62-M0-ND-C:J14-U11 RAS KERNEL INFO CE sym 16, at 0x12d5a140, mask 0x80
1131377553 2005.11.07 R26-M1-N1-C:J02-U11 2005-11-07-07.32.33.065167 R26-M1-N1-C:J02-U11 RAS KERNEL INFO CE sym 14, at 0x136cd5e0, mask 0x04
1131377553 2005.11.07 R17-M0-NA-C:J13-U01 2005-11-07-07.32.33.451518 R17-M0-NA-C:J13-U01 RAS KERNEL INFO CE sym 22, at 0x127ba460, mask 0x02
1131377553 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.33.633679 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0ad73300, mask 0x04
1131377553 2005.11.07 R62-M0-ND-C:J14-U11 2005-11-07-07.32.33.950521 R62-M0-ND-C:J14-U11 RAS KERNEL INFO total of 12 ddr error(s) detected and corrected
1131377554 2005.11.07 R26-M1-N1-C:J02-U11 2005-11-07-07.32.34.256078 R26-M1-N1-C:J02-U11 RAS KERNEL INFO CE sym 14, at 0x136cd5e0, mask 0x04
1131377554 2005.11.07 R17-M0-NA-C:J13-U01 2005-11-07-07.32.34.634028 R17-M0-NA-C:J13-U01 RAS KERNEL INFO CE sym 22, at 0x127ba460, mask 0x02
1131377554 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.34.825121 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0a5b3300, mask 0x04
1131377555 2005.11.07 R26-M1-N1-C:J02-U11 2005-11-07-07.32.35.202200 R26-M1-N1-C:J02-U11 RAS KERNEL INFO CE sym 14, at 0x136cd5e0, mask 0x04
1131377555 2005.11.07 R17-M0-NA-C:J13-U01 2005-11-07-07.32.35.515561 R17-M0-NA-C:J13-U01 RAS KERNEL INFO CE sym 22, at 0x127ba460, mask 0x02
1131377555 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.35.704725 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0a5b3300, mask 0x04
1131377556 2005.11.07 R26-M1-N1-C:J02-U11 2005-11-07-07.32.36.123828 R26-M1-N1-C:J02-U11 RAS KERNEL INFO CE sym 14, at 0x136cd5e0, mask 0x04
1131377556 2005.11.07 R17-M0-NA-C:J13-U01 2005-11-07-07.32.36.503416 R17-M0-NA-C:J13-U01 RAS KERNEL INFO CE sym 22, at 0x127ba460, mask 0x02
1131377556 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.36.710040 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0a5b3300, mask 0x04
1131377557 2005.11.07 R26-M1-N1-C:J02-U11 2005-11-07-07.32.37.170971 R26-M1-N1-C:J02-U11 RAS KERNEL INFO CE sym 14, at 0x136cd5e0, mask 0x04
1131377557 2005.11.07 R17-M0-NA-C:J13-U01 2005-11-07-07.32.37.655949 R17-M0-NA-C:J13-U01 RAS KERNEL INFO CE sym 22, at 0x127ba460, mask 0x02
1131377557 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.37.852972 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0a5b3300, mask 0x04
1131377558 2005.11.07 R26-M1-N1-C:J02-U11 2005-11-07-07.32.38.181516 R26-M1-N1-C:J02-U11 RAS KERNEL INFO CE sym 14, at 0x136cd5e0, mask 0x04
1131377558 2005.11.07 R17-M0-NA-C:J13-U01 2005-11-07-07.32.38.577750 R17-M0-NA-C:J13-U01 RAS KERNEL INFO CE sym 22, at 0x127ba460, mask 0x02
1131377558 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.38.774351 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0a5b3300, mask 0x04
1131377559 2005.11.07 R26-M1-N1-C:J02-U11 2005-11-07-07.32.39.108955 R26-M1-N1-C:J02-U11 RAS KERNEL INFO CE sym 14, at 0x136cd5e0, mask 0x04
1131377559 2005.11.07 R17-M0-NA-C:J13-U01 2005-11-07-07.32.39.515330 R17-M0-NA-C:J13-U01 RAS KERNEL INFO CE sym 22, at 0x127ba460, mask 0x02
1131377559 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.39.726051 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0ae13300, mask 0x04
1131377560 2005.11.07 R26-M1-N1-C:J02-U11 2005-11-07-07.32.40.036972 R26-M1-N1-C:J02-U11 RAS KERNEL INFO CE sym 14, at 0x136cd5e0, mask 0x04
1131377560 2005.11.07 R17-M0-NA-C:J13-U01 2005-11-07-07.32.40.415073 R17-M0-NA-C:J13-U01 RAS KERNEL INFO CE sym 22, at 0x127ba460, mask 0x02
1131377560 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.40.599270 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0a5b3300, mask 0x04
1131377560 2005.11.07 R26-M1-N1-C:J02-U11 2005-11-07-07.32.40.916453 R26-M1-N1-C:J02-U11 RAS KERNEL INFO total of 19 ddr error(s) detected and corrected
1131377561 2005.11.07 R17-M0-NA-C:J13-U01 2005-11-07-07.32.41.282506 R17-M0-NA-C:J13-U01 RAS KERNEL INFO total of 20 ddr error(s) detected and corrected
1131377561 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.41.461091 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0a5b3300, mask 0x04
1131377562 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.42.095392 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0acb3300, mask 0x04
1131377562 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.42.765232 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0a3d2700, mask 0x04
1131377563 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.43.488600 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0a5b3300, mask 0x04
1131377564 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.44.158393 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0aa93300, mask 0x04
1131377564 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.44.858849 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0a412b40, mask 0x08
1131377565 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.45.532572 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0a5b2700, mask 0x04
1131377566 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.46.223669 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0a3d3300, mask 0x04
1131377566 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.46.935900 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0a5b3300, mask 0x04
1131377567 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.47.532986 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0a5b2700, mask 0x04
1131377568 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.48.119749 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0a5b3300, mask 0x04
1131377568 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.48.712798 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0ad53300, mask 0x04
1131377569 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.49.220930 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0a5b3300, mask 0x04
1131377569 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.49.782987 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0a5b3300, mask 0x04
1131377570 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.50.238506 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0a5b3300, mask 0x04
1131377570 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.50.686603 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0a5b3300, mask 0x04
1131377571 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.51.153534 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0ad73300, mask 0x04
1131377571 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.51.625775 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0a3d3300, mask 0x04
1131377572 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.52.123796 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0a5b3300, mask 0x04
1131377572 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.52.620023 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0ae73300, mask 0x04
1131377573 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.53.117033 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0a5b3300, mask 0x04
1131377573 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.53.595848 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0a5b3300, mask 0x04
1131377574 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.54.068337 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0ad73300, mask 0x04
1131377574 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.54.546976 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0ae73300, mask 0x04
1131377575 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.55.037696 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0ab33300, mask 0x04
1131377575 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.55.581803 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0ae33300, mask 0x04
1131377576 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.56.114749 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0ad33300, mask 0x04
1131377576 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.56.641297 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0a5b3300, mask 0x04
1131377577 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.57.017932 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0a5b3300, mask 0x04
1131377577 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.57.395118 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0a5b3300, mask 0x04
1131377577 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.57.789716 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0a5b3300, mask 0x04
1131377578 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.58.191390 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0a412b40, mask 0x08
1131377578 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.58.580329 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0a5b3300, mask 0x04
1131377578 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.58.951183 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0a5b3300, mask 0x04
1131377579 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.59.339793 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0acd3300, mask 0x04
1131377579 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.32.59.705050 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0aad3300, mask 0x04
1131377580 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.33.00.069694 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0ab13300, mask 0x04
1131377580 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.33.00.428902 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0a5b3300, mask 0x04
1131377580 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.33.00.757631 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0ad33300, mask 0x04
1131377581 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.33.01.147108 R14-M1-NF-C:J17-U11 RAS KERNEL INFO CE sym 5, at 0x0ad93300, mask 0x04
1131377581 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-07.33.01.567402 R14-M1-NF-C:J17-U11 RAS KERNEL INFO total of 59 ddr error(s) detected and corrected
1131379242 2005.11.07 R56-M0-NA-C:J17-U11 2005-11-07-08.00.42.916364 R56-M0-NA-C:J17-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 192 out of 1024 #ofDirtyDblWord: 539 out of 4096
1131379243 2005.11.07 R53-M0-N1-C:J11-U01 2005-11-07-08.00.43.190350 R53-M0-N1-C:J11-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 220 out of 1024 #ofDirtyDblWord: 631 out of 4096
1131379243 2005.11.07 R20-M1-NF-C:J11-U11 2005-11-07-08.00.43.406966 R20-M1-NF-C:J11-U11 RAS KERNEL INFO 2 ddr errors(s) detected and corrected on rank 0, symbol 8, bit 5
1131379243 2005.11.07 R26-M1-N9-C:J11-U01 2005-11-07-08.00.43.521208 R26-M1-N9-C:J11-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 188 out of 1024 #ofDirtyDblWord: 520 out of 4096
1131379244 2005.11.07 R47-M1-N1-C:J17-U11 2005-11-07-08.00.44.406203 R47-M1-N1-C:J17-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 181 out of 1024 #ofDirtyDblWord: 508 out of 4096
1131379244 2005.11.07 R23-M1-N2-C:J17-U01 2005-11-07-08.00.44.861272 R23-M1-N2-C:J17-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 187 out of 1024 #ofDirtyDblWord: 528 out of 4096
1131379245 2005.11.07 R32-M0-N9-C:J15-U01 2005-11-07-08.00.45.088465 R32-M0-N9-C:J15-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 216 out of 1024 #ofDirtyDblWord: 610 out of 4096
1131379245 2005.11.07 R65-M0-NE-C:J11-U11 2005-11-07-08.00.45.656101 R65-M0-NE-C:J11-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 197 out of 1024 #ofDirtyDblWord: 531 out of 4096
1131379245 2005.11.07 R62-M1-NA-C:J15-U11 2005-11-07-08.00.45.998259 R62-M1-NA-C:J15-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 214 out of 1024 #ofDirtyDblWord: 581 out of 4096
1131379246 2005.11.07 R35-M1-ND-C:J11-U01 2005-11-07-08.00.46.351148 R35-M1-ND-C:J11-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 193 out of 1024 #ofDirtyDblWord: 543 out of 4096
1131379246 2005.11.07 R14-M1-N4-C:J13-U01 2005-11-07-08.00.46.925428 R14-M1-N4-C:J13-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 216 out of 1024 #ofDirtyDblWord: 613 out of 4096
1131379247 2005.11.07 R14-M1-NF-C:J17-U11 2005-11-07-08.00.47.157318 R14-M1-NF-C:J17-U11 RAS KERNEL INFO 6 ddr errors(s) detected and corrected on rank 0, symbol 5, bit 4
1131379247 2005.11.07 R02-M1-NA-C:J11-U01 2005-11-07-08.00.47.615480 R02-M1-NA-C:J11-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 202 out of 1024 #ofDirtyDblWord: 557 out of 4096
1131379248 2005.11.07 R56-M1-N4-C:J05-U01 2005-11-07-08.00.48.152701 R56-M1-N4-C:J05-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 190 out of 1024 #ofDirtyDblWord: 508 out of 4096
1131379248 2005.11.07 R20-M1-N8-C:J09-U11 2005-11-07-08.00.48.979803 R20-M1-N8-C:J09-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 179 out of 1024 #ofDirtyDblWord: 505 out of 4096
1131379249 2005.11.07 R47-M1-NF-C:J09-U11 2005-11-07-08.00.49.183032 R47-M1-NF-C:J09-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 207 out of 1024 #ofDirtyDblWord: 558 out of 4096
1131379249 2005.11.07 R26-M1-N7-C:J05-U11 2005-11-07-08.00.49.284507 R26-M1-N7-C:J05-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 180 out of 1024 #ofDirtyDblWord: 509 out of 4096
1131379250 2005.11.07 R74-M0-N8-C:J03-U01 2005-11-07-08.00.50.330981 R74-M0-N8-C:J03-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 214 out of 1024 #ofDirtyDblWord: 622 out of 4096
1131379250 2005.11.07 R74-M0-N1-C:J05-U01 2005-11-07-08.00.50.439610 R74-M0-N1-C:J05-U01 RAS KERNEL INFO 3 ddr errors(s) detected and corrected on rank 0, symbol 30, bit 0
1131379250 2005.11.07 R35-M0-N3-C:J05-U11 2005-11-07-08.00.50.558746 R35-M0-N3-C:J05-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 184 out of 1024 #ofDirtyDblWord: 515 out of 4096
1131379250 2005.11.07 R32-M0-N7-C:J09-U11 2005-11-07-08.00.50.995702 R32-M0-N7-C:J09-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 212 out of 1024 #ofDirtyDblWord: 567 out of 4096
1131379251 2005.11.07 R35-M1-NA-C:J09-U01 2005-11-07-08.00.51.330296 R35-M1-NA-C:J09-U01 RAS KERNEL INFO 7 L3 EDRAM error(s) (dcr 0x0157) detected and corrected
1131379251 2005.11.07 R35-M1-NA-C:J09-U01 2005-11-07-08.00.51.428778 R35-M1-NA-C:J09-U01 RAS KERNEL INFO 7 L3 EDRAM error(s) (dcr 0x0157) detected and corrected
1131379251 2005.11.07 R17-M1-NF-C:J05-U01 2005-11-07-08.00.51.761362 R17-M1-NF-C:J05-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 187 out of 1024 #ofDirtyDblWord: 495 out of 4096
1131379251 2005.11.07 R14-M1-N0-C:J07-U11 2005-11-07-08.00.51.863373 R14-M1-N0-C:J07-U11 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 10, bit 3
1131379252 2005.11.07 R14-M0-NB-C:J09-U11 2005-11-07-08.00.52.268482 R14-M0-NB-C:J09-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 203 out of 1024 #ofDirtyDblWord: 577 out of 4096
1131379252 2005.11.07 R71-M0-NF-C:J09-U01 2005-11-07-08.00.52.378684 R71-M0-NF-C:J09-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 176 out of 1024 #ofDirtyDblWord: 490 out of 4096
1131379252 2005.11.07 R05-M1-N4-C:J07-U11 2005-11-07-08.00.52.790098 R05-M1-N4-C:J07-U11 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 10, bit 5
1131379253 2005.11.07 R77-M0-N1-C:J14-U01 2005-11-07-08.00.53.018243 R77-M0-N1-C:J14-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 216 out of 1024 #ofDirtyDblWord: 569 out of 4096
1131379253 2005.11.07 R41-M0-NE-C:J14-U11 2005-11-07-08.00.53.174679 R41-M0-NE-C:J14-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 184 out of 1024 #ofDirtyDblWord: 493 out of 4096
1131379253 2005.11.07 R41-M1-N6-C:J16-U01 2005-11-07-08.00.53.286364 R41-M1-N6-C:J16-U01 RAS KERNEL INFO 2 ddr errors(s) detected and corrected on rank 0, symbol 20, bit 1
1131379254 2005.11.07 R44-M0-N3-C:J12-U01 2005-11-07-08.00.54.039653 R44-M0-N3-C:J12-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 197 out of 1024 #ofDirtyDblWord: 553 out of 4096
1131379254 2005.11.07 R26-M0-N5-C:J16-U01 2005-11-07-08.00.54.166371 R26-M0-N5-C:J16-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 192 out of 1024 #ofDirtyDblWord: 550 out of 4096
1131379254 2005.11.07 R20-M0-N6-C:J10-U11 2005-11-07-08.00.54.291346 R20-M0-N6-C:J10-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 192 out of 1024 #ofDirtyDblWord: 507 out of 4096
1131379255 2005.11.07 R23-M0-N5-C:J12-U01 2005-11-07-08.00.55.685976 R23-M0-N5-C:J12-U01 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 29, bit 4
1131379256 2005.11.07 R32-M0-NF-C:J14-U01 2005-11-07-08.00.56.044473 R32-M0-NF-C:J14-U01 RAS KERNEL INFO 3 ddr errors(s) detected and corrected on rank 0, symbol 13, bit 2
1131379256 2005.11.07 R62-M0-N9-C:J10-U01 2005-11-07-08.00.56.475525 R62-M0-N9-C:J10-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 214 out of 1024 #ofDirtyDblWord: 613 out of 4096
1131379256 2005.11.07 R62-M0-ND-C:J14-U11 2005-11-07-08.00.56.577320 R62-M0-ND-C:J14-U11 RAS KERNEL INFO 14 ddr errors(s) detected and corrected on rank 0, symbol 16, bit 0
1131379257 2005.11.07 R14-M1-N5-C:J12-U11 2005-11-07-08.00.57.127773 R14-M1-N5-C:J12-U11 RAS KERNEL INFO 14 ddr errors(s) detected and corrected on rank 0, symbol 0, bit 4
1131379257 2005.11.07 R11-M0-N7-C:J12-U01 2005-11-07-08.00.57.677880 R11-M0-N7-C:J12-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 209 out of 1024 #ofDirtyDblWord: 569 out of 4096
1131379258 2005.11.07 R17-M0-NA-C:J13-U01 2005-11-07-08.00.58.354183 R17-M0-NA-C:J13-U01 RAS KERNEL INFO 33 ddr errors(s) detected and corrected on rank 0, symbol 22, bit 6
1131379258 2005.11.07 R17-M0-NA-C:J14-U01 2005-11-07-08.00.58.455698 R17-M0-NA-C:J14-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 208 out of 1024 #ofDirtyDblWord: 559 out of 4096
1131379259 2005.11.07 R50-M0-N4-C:J16-U11 2005-11-07-08.00.59.086073 R50-M0-N4-C:J16-U11 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 28, bit 3
1131379259 2005.11.07 R71-M0-N0-C:J12-U11 2005-11-07-08.00.59.429396 R71-M0-N0-C:J12-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 209 out of 1024 #ofDirtyDblWord: 585 out of 4096
1131379259 2005.11.07 R53-M0-NA-C:J06-U01 2005-11-07-08.00.59.633155 R53-M0-NA-C:J06-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 194 out of 1024 #ofDirtyDblWord: 522 out of 4096
1131379260 2005.11.07 R53-M1-N0-C:J04-U11 2005-11-07-08.01.00.206490 R53-M1-N0-C:J04-U11 RAS KERNEL INFO 4 tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected
1131379260 2005.11.07 R53-M1-N0-C:J04-U11 2005-11-07-08.01.00.311627 R53-M1-N0-C:J04-U11 RAS KERNEL INFO 4 tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected
1131379261 2005.11.07 R26-M1-N1-C:J02-U11 2005-11-07-08.01.01.098465 R26-M1-N1-C:J02-U11 RAS KERNEL INFO 50 ddr errors(s) detected and corrected on rank 0, symbol 14, bit 5
1131379261 2005.11.07 R41-M0-N0-C:J02-U01 2005-11-07-08.01.01.206943 R41-M0-N0-C:J02-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 211 out of 1024 #ofDirtyDblWord: 615 out of 4096
