1131366699 2005.11.07 R55-M1-N0-I:J18-U11 2005-11-07-04.31.39.161237 R55-M1-N0-I:J18-U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/RAPTOR/pre-study/raptor.newcomp.r1: invalid or missing program image, Permission denied
1131377586 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.06.107629 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377586 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.06.360897 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377586 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.06.618823 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377586 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.06.881575 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377587 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.07.133300 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377587 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.07.377872 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377587 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.07.682937 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377587 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.07.935288 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377588 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.08.185957 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377588 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.08.429535 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377588 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.08.669149 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377588 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.08.920960 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377589 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.09.163274 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377589 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.09.405219 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377589 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.09.647481 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377589 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.09.889884 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377590 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.10.133967 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377590 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.10.379177 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377590 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.10.635770 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377590 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.10.890490 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377591 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.11.108475 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377591 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.11.354583 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377591 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.11.599542 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377591 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.11.844934 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377592 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.12.091208 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377592 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.12.341036 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377592 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.12.580002 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377592 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.12.818243 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377593 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.13.058294 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377593 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.13.297384 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377593 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.13.597081 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377593 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.13.842162 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377594 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.14.081691 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377594 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.14.322225 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377594 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.14.567610 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377594 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.14.807450 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377595 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.15.046369 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377595 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.15.283508 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377595 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.15.523860 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377595 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.15.762629 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377596 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.16.002384 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377596 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.16.248560 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377596 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.16.492933 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377596 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.16.737773 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377596 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.16.990130 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377597 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.17.245289 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377597 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.17.492288 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377597 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.17.731197 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377597 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.17.975351 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377598 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.18.215772 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377598 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.18.454831 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377598 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.18.713382 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377598 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.18.958405 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377599 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.19.204206 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377599 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.19.521242 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377599 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.19.826509 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377600 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.20.130444 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377600 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.20.383512 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377600 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.20.634613 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377600 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.20.878520 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377601 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.21.123785 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377601 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.21.369064 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377601 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.21.614892 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377601 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.21.861172 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377602 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.22.104838 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377602 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.22.349583 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377602 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.22.590579 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377602 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.22.840487 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377603 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.23.092875 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377603 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.23.335751 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377603 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.23.582982 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377603 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.23.834376 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377604 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.24.095001 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377604 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.24.307652 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377604 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.24.551832 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377604 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.24.797227 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377605 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.25.053573 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377605 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.25.300333 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377605 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.25.598388 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377605 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.25.838755 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377606 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.26.082343 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377606 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.26.327628 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377606 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.26.579191 R10-M0-N7-C:J17-U01 RAS KERNEL INFO CE sym 14, at 0x145e5be0, mask 0x01
1131377606 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-07.33.26.831726 R10-M0-N7-C:J17-U01 RAS KERNEL INFO total of 161 ddr error(s) detected and corrected
1131379243 2005.11.07 R43-M1-N2-C:J11-U11 2005-11-07-08.00.43.950633 R43-M1-N2-C:J11-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 213 out of 1024 #ofDirtyDblWord: 610 out of 4096
1131379244 2005.11.07 R64-M1-N7-C:J13-U11 2005-11-07-08.00.44.058450 R64-M1-N7-C:J13-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 203 out of 1024 #ofDirtyDblWord: 559 out of 4096
1131379244 2005.11.07 R34-M0-N8-C:J13-U11 2005-11-07-08.00.44.292988 R34-M0-N8-C:J13-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 215 out of 1024 #ofDirtyDblWord: 582 out of 4096
1131379245 2005.11.07 R70-M0-N7-C:J15-U01 2005-11-07-08.00.45.321307 R70-M0-N7-C:J15-U01 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 9, bit 2
1131379245 2005.11.07 R61-M0-N8-C:J17-U11 2005-11-07-08.00.45.435475 R61-M0-N8-C:J17-U11 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 34, bit 1
1131379245 2005.11.07 R70-M0-N6-C:J15-U11 2005-11-07-08.00.45.544882 R70-M0-N6-C:J15-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 191 out of 1024 #ofDirtyDblWord: 508 out of 4096
1131379246 2005.11.07 R61-M0-NC-C:J13-U01 2005-11-07-08.00.46.117429 R61-M0-NC-C:J13-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 210 out of 1024 #ofDirtyDblWord: 595 out of 4096
1131379246 2005.11.07 R10-M1-N5-C:J15-U01 2005-11-07-08.00.46.471591 R10-M1-N5-C:J15-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 193 out of 1024 #ofDirtyDblWord: 494 out of 4096
1131379246 2005.11.07 R16-M1-N6-C:J11-U11 2005-11-07-08.00.46.590195 R16-M1-N6-C:J11-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 184 out of 1024 #ofDirtyDblWord: 514 out of 4096
1131379246 2005.11.07 R10-M0-N7-C:J17-U01 2005-11-07-08.00.46.817403 R10-M0-N7-C:J17-U01 RAS KERNEL INFO 255 ddr errors(s) detected and corrected on rank 0, symbol 14, bit 7
1131379247 2005.11.07 R46-M1-N6-C:J15-U11 2005-11-07-08.00.47.388300 R46-M1-N6-C:J15-U11 RAS KERNEL INFO 2 ddr errors(s) detected and corrected on rank 0, symbol 20, bit 6
1131379247 2005.11.07 R01-M0-N3-C:J13-U11 2005-11-07-08.00.47.501702 R01-M0-N3-C:J13-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 210 out of 1024 #ofDirtyDblWord: 559 out of 4096
1131379247 2005.11.07 R07-M1-NE-C:J15-U11 2005-11-07-08.00.47.728043 R07-M1-NE-C:J15-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 218 out of 1024 #ofDirtyDblWord: 593 out of 4096
1131379248 2005.11.07 R40-M1-NB-C:J05-U11 2005-11-07-08.00.48.021887 R40-M1-NB-C:J05-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 195 out of 1024 #ofDirtyDblWord: 516 out of 4096
1131379248 2005.11.07 R55-M0-N0-C:J09-U11 2005-11-07-08.00.48.260123 R55-M0-N0-C:J09-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 209 out of 1024 #ofDirtyDblWord: 605 out of 4096
1131379248 2005.11.07 R22-M1-N8-C:J09-U01 2005-11-07-08.00.48.362984 R22-M1-N8-C:J09-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 209 out of 1024 #ofDirtyDblWord: 603 out of 4096
1131379248 2005.11.07 R40-M0-N4-C:J09-U01 2005-11-07-08.00.48.464517 R40-M0-N4-C:J09-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 190 out of 1024 #ofDirtyDblWord: 505 out of 4096
1131379248 2005.11.07 R37-M1-NC-C:J09-U01 2005-11-07-08.00.48.877829 R37-M1-NC-C:J09-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 212 out of 1024 #ofDirtyDblWord: 612 out of 4096
1131379249 2005.11.07 R40-M0-NB-C:J03-U11 2005-11-07-08.00.49.080779 R40-M0-NB-C:J03-U11 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 0, bit 0
1131379249 2005.11.07 R25-M0-NC-C:J05-U01 2005-11-07-08.00.49.811457 R25-M0-NC-C:J05-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 193 out of 1024 #ofDirtyDblWord: 553 out of 4096
1131379250 2005.11.07 R37-M0-N7-C:J07-U11 2005-11-07-08.00.50.019954 R37-M0-N7-C:J07-U11 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 5, bit 6
1131379250 2005.11.07 R67-M1-N3-C:J09-U01 2005-11-07-08.00.50.123090 R67-M1-N3-C:J09-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 211 out of 1024 #ofDirtyDblWord: 564 out of 4096
1131379250 2005.11.07 R22-M0-N9-C:J09-U11 2005-11-07-08.00.50.230933 R22-M0-N9-C:J09-U11 RAS KERNEL INFO 3 ddr errors(s) detected and corrected on rank 0, symbol 26, bit 5
1131379250 2005.11.07 R73-M1-NA-C:J07-U01 2005-11-07-08.00.50.720045 R73-M1-NA-C:J07-U01 RAS KERNEL INFO 2 tree receiver 1 in re-synch state event(s) (dcr 0x0185) detected
1131379250 2005.11.07 R73-M1-NA-C:J07-U01 2005-11-07-08.00.50.873117 R73-M1-NA-C:J07-U01 RAS KERNEL INFO 20 tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected
1131379251 2005.11.07 R76-M0-N8-C:J05-U11 2005-11-07-08.00.51.110023 R76-M0-N8-C:J05-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 197 out of 1024 #ofDirtyDblWord: 544 out of 4096
1131379251 2005.11.07 R61-M1-N4-C:J03-U11 2005-11-07-08.00.51.222388 R61-M1-N4-C:J03-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 219 out of 1024 #ofDirtyDblWord: 633 out of 4096
1131379251 2005.11.07 R13-M0-N2-C:J09-U01 2005-11-07-08.00.51.544807 R13-M0-N2-C:J09-U01 RAS KERNEL INFO 1 tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected
1131379251 2005.11.07 R13-M0-N2-C:J09-U01 2005-11-07-08.00.51.648720 R13-M0-N2-C:J09-U01 RAS KERNEL INFO 1 tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected
1131379251 2005.11.07 R31-M0-N3-C:J03-U01 2005-11-07-08.00.51.964870 R31-M0-N3-C:J03-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 196 out of 1024 #ofDirtyDblWord: 554 out of 4096
1131379252 2005.11.07 R13-M1-N2-C:J07-U01 2005-11-07-08.00.52.066393 R13-M1-N2-C:J07-U01 RAS KERNEL INFO 5 ddr errors(s) detected and corrected on rank 0, symbol 15, bit 1
1131379252 2005.11.07 R13-M1-N2-C:J07-U01 2005-11-07-08.00.52.158557 R13-M1-N2-C:J07-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 202 out of 1024 #ofDirtyDblWord: 553 out of 4096
1131379252 2005.11.07 R07-M1-N1-C:J07-U11 2005-11-07-08.00.52.689302 R07-M1-N1-C:J07-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 199 out of 1024 #ofDirtyDblWord: 547 out of 4096
1131379252 2005.11.07 R04-M1-N7-C:J09-U01 2005-11-07-08.00.52.904094 R04-M1-N7-C:J09-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 212 out of 1024 #ofDirtyDblWord: 572 out of 4096
1131379253 2005.11.07 R43-M0-NE-C:J14-U01 2005-11-07-08.00.53.783880 R43-M0-NE-C:J14-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 213 out of 1024 #ofDirtyDblWord: 583 out of 4096
1131379254 2005.11.07 R67-M0-N5-C:J16-U01 2005-11-07-08.00.54.764890 R67-M0-N5-C:J16-U01 RAS KERNEL INFO 2 ddr errors(s) detected and corrected on rank 0, symbol 5, bit 6
1131379254 2005.11.07 R64-M1-NF-C:J10-U01 2005-11-07-08.00.54.889794 R64-M1-NF-C:J10-U01 RAS KERNEL INFO 2 ddr errors(s) detected and corrected on rank 0, symbol 28, bit 7
1131379255 2005.11.07 R43-M1-N1-C:J16-U01 2005-11-07-08.00.55.003625 R43-M1-N1-C:J16-U01 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 22, bit 7
1131379255 2005.11.07 R34-M1-N6-C:J14-U11 2005-11-07-08.00.55.117503 R34-M1-N6-C:J14-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 205 out of 1024 #ofDirtyDblWord: 567 out of 4096
1131379255 2005.11.07 R31-M1-NB-C:J12-U11 2005-11-07-08.00.55.231803 R31-M1-NB-C:J12-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 202 out of 1024 #ofDirtyDblWord: 568 out of 4096
1131379255 2005.11.07 R22-M0-N6-C:J10-U01 2005-11-07-08.00.55.344342 R22-M0-N6-C:J10-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 212 out of 1024 #ofDirtyDblWord: 576 out of 4096
1131379255 2005.11.07 R64-M1-N1-C:J14-U11 2005-11-07-08.00.55.458415 R64-M1-N1-C:J14-U11 RAS KERNEL INFO 48 ddr errors(s) detected and corrected on rank 0, symbol 16, bit 0
1131379255 2005.11.07 R25-M1-NF-C:J12-U11 2005-11-07-08.00.55.573032 R25-M1-NF-C:J12-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 200 out of 1024 #ofDirtyDblWord: 564 out of 4096
1131379256 2005.11.07 R70-M1-N5-C:J10-U01 2005-11-07-08.00.56.165459 R70-M1-N5-C:J10-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 197 out of 1024 #ofDirtyDblWord: 532 out of 4096
1131379256 2005.11.07 R73-M0-N1-C:J16-U11 2005-11-07-08.00.56.261259 R73-M0-N1-C:J16-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 186 out of 1024 #ofDirtyDblWord: 529 out of 4096
1131379256 2005.11.07 R46-M0-N5-C:J10-U11 2005-11-07-08.00.56.746251 R46-M0-N5-C:J10-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 193 out of 1024 #ofDirtyDblWord: 519 out of 4096
1131379257 2005.11.07 R04-M1-N9-C:J14-U11 2005-11-07-08.00.57.007932 R04-M1-N9-C:J14-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 221 out of 1024 #ofDirtyDblWord: 608 out of 4096
