1131366697 2005.11.07 R45-M1-N8-I:J18-U11 2005-11-07-04.31.37.876033 R45-M1-N8-I:J18-U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/RAPTOR/pre-study/raptor.newcomp.r1: invalid or missing program image, Permission denied
1131408189 2005.11.07 R63-M0-N7-C:J13-U01 2005-11-07-16.03.09.053883 R63-M0-N7-C:J13-U01 RAS KERNEL INFO 21673671 floating point alignment exceptions
1131408189 2005.11.07 R63-M0-N7-C:J09-U01 2005-11-07-16.03.09.077535 R63-M0-N7-C:J09-U01 RAS KERNEL INFO 22765470 floating point alignment exceptions
1131408189 2005.11.07 R63-M0-N7-C:J16-U11 2005-11-07-16.03.09.101713 R63-M0-N7-C:J16-U11 RAS KERNEL INFO 14691024 floating point alignment exceptions
1131408189 2005.11.07 R63-M0-N7-C:J08-U11 2005-11-07-16.03.09.125114 R63-M0-N7-C:J08-U11 RAS KERNEL INFO 20398311 floating point alignment exceptions
1131408189 2005.11.07 R63-M0-N7-C:J14-U11 2005-11-07-16.03.09.149079 R63-M0-N7-C:J14-U11 RAS KERNEL INFO 19425345 floating point alignment exceptions
1131408189 2005.11.07 R63-M0-N7-C:J10-U11 2005-11-07-16.03.09.173542 R63-M0-N7-C:J10-U11 RAS KERNEL INFO 23639364 floating point alignment exceptions
1131408189 2005.11.07 R63-M0-N7-C:J06-U11 2005-11-07-16.03.09.197829 R63-M0-N7-C:J06-U11 RAS KERNEL INFO 24600768 floating point alignment exceptions
1131408189 2005.11.07 R63-M0-N7-C:J12-U11 2005-11-07-16.03.09.220977 R63-M0-N7-C:J12-U11 RAS KERNEL INFO 19112214 floating point alignment exceptions
1131408189 2005.11.07 R63-M0-N7-C:J14-U01 2005-11-07-16.03.09.260250 R63-M0-N7-C:J14-U01 RAS KERNEL INFO 23007099 floating point alignment exceptions
1131408189 2005.11.07 R63-M0-N7-C:J16-U01 2005-11-07-16.03.09.284347 R63-M0-N7-C:J16-U01 RAS KERNEL INFO 18040107 floating point alignment exceptions
1131408189 2005.11.07 R63-M0-N7-C:J10-U01 2005-11-07-16.03.09.308364 R63-M0-N7-C:J10-U01 RAS KERNEL INFO 27735261 floating point alignment exceptions
1131408189 2005.11.07 R63-M0-N7-C:J12-U01 2005-11-07-16.03.09.332967 R63-M0-N7-C:J12-U01 RAS KERNEL INFO 22802892 floating point alignment exceptions
1131408189 2005.11.07 R63-M0-N7-C:J08-U01 2005-11-07-16.03.09.356864 R63-M0-N7-C:J08-U01 RAS KERNEL INFO 23994738 floating point alignment exceptions
1131408189 2005.11.07 R63-M0-N7-C:J04-U01 2005-11-07-16.03.09.380755 R63-M0-N7-C:J04-U01 RAS KERNEL INFO 21389211 floating point alignment exceptions
1131408189 2005.11.07 R63-M0-N7-C:J06-U01 2005-11-07-16.03.09.404340 R63-M0-N7-C:J06-U01 RAS KERNEL INFO 28661439 floating point alignment exceptions
1131408189 2005.11.07 R63-M0-N7-C:J04-U11 2005-11-07-16.03.09.440788 R63-M0-N7-C:J04-U11 RAS KERNEL INFO 18512331 floating point alignment exceptions
1131408189 2005.11.07 R63-M0-N7-C:J02-U01 2005-11-07-16.03.09.464623 R63-M0-N7-C:J02-U01 RAS KERNEL INFO 26369394 floating point alignment exceptions
1131408189 2005.11.07 R63-M0-N7-C:J02-U11 2005-11-07-16.03.09.489123 R63-M0-N7-C:J02-U11 RAS KERNEL INFO 22878729 floating point alignment exceptions
1131408189 2005.11.07 R63-M0-NB-C:J09-U11 2005-11-07-16.03.09.511549 R63-M0-NB-C:J09-U11 RAS KERNEL INFO 26836797 floating point alignment exceptions
1131408189 2005.11.07 R63-M0-NB-C:J15-U11 2005-11-07-16.03.09.535540 R63-M0-NB-C:J15-U11 RAS KERNEL INFO 19145223 floating point alignment exceptions
1131408189 2005.11.07 R63-M0-NB-C:J11-U11 2005-11-07-16.03.09.559597 R63-M0-NB-C:J11-U11 RAS KERNEL INFO 23576169 floating point alignment exceptions
1131408189 2005.11.07 R63-M0-NB-C:J13-U11 2005-11-07-16.03.09.589432 R63-M0-NB-C:J13-U11 RAS KERNEL INFO 25598247 floating point alignment exceptions
1131408189 2005.11.07 R63-M0-NB-C:J17-U11 2005-11-07-16.03.09.613418 R63-M0-NB-C:J17-U11 RAS KERNEL INFO 21223935 floating point alignment exceptions
1131408189 2005.11.07 R63-M0-NB-C:J05-U01 2005-11-07-16.03.09.637416 R63-M0-NB-C:J05-U01 RAS KERNEL INFO 26812695 floating point alignment exceptions
1131408189 2005.11.07 R63-M0-NB-C:J03-U01 2005-11-07-16.03.09.661252 R63-M0-NB-C:J03-U01 RAS KERNEL INFO 24326907 floating point alignment exceptions
1131408189 2005.11.07 R63-M0-NB-C:J05-U11 2005-11-07-16.03.09.799236 R63-M0-NB-C:J05-U11 RAS KERNEL INFO 24467730 floating point alignment exceptions
1131408189 2005.11.07 R63-M0-NB-C:J03-U11 2005-11-07-16.03.09.822941 R63-M0-NB-C:J03-U11 RAS KERNEL INFO 22681764 floating point alignment exceptions
1131408189 2005.11.07 R63-M0-NB-C:J07-U11 2005-11-07-16.03.09.846699 R63-M0-NB-C:J07-U11 RAS KERNEL INFO 24176646 floating point alignment exceptions
1131408189 2005.11.07 R63-M0-NB-C:J15-U01 2005-11-07-16.03.09.873185 R63-M0-NB-C:J15-U01 RAS KERNEL INFO 21055251 floating point alignment exceptions
1131408189 2005.11.07 R63-M0-NB-C:J17-U01 2005-11-07-16.03.09.897184 R63-M0-NB-C:J17-U01 RAS KERNEL INFO 23691054 floating point alignment exceptions
1131408189 2005.11.07 R63-M0-NB-C:J11-U01 2005-11-07-16.03.09.927480 R63-M0-NB-C:J11-U01 RAS KERNEL INFO 25577700 floating point alignment exceptions
1131408189 2005.11.07 R63-M0-NB-C:J07-U01 2005-11-07-16.03.09.951100 R63-M0-NB-C:J07-U01 RAS KERNEL INFO 26491410 floating point alignment exceptions
1131408189 2005.11.07 R63-M0-NB-C:J13-U01 2005-11-07-16.03.09.975238 R63-M0-NB-C:J13-U01 RAS KERNEL INFO 28008105 floating point alignment exceptions
1131408189 2005.11.07 R63-M0-NB-C:J09-U01 2005-11-07-16.03.09.998968 R63-M0-NB-C:J09-U01 RAS KERNEL INFO 29549457 floating point alignment exceptions
1131408190 2005.11.07 R63-M0-NB-C:J16-U11 2005-11-07-16.03.10.028829 R63-M0-NB-C:J16-U11 RAS KERNEL INFO 22706295 floating point alignment exceptions
1131408190 2005.11.07 R63-M0-NB-C:J08-U11 2005-11-07-16.03.10.052958 R63-M0-NB-C:J08-U11 RAS KERNEL INFO 28065135 floating point alignment exceptions
1131408190 2005.11.07 R63-M0-NB-C:J14-U11 2005-11-07-16.03.10.076660 R63-M0-NB-C:J14-U11 RAS KERNEL INFO 19818228 floating point alignment exceptions
1131408190 2005.11.07 R63-M0-NB-C:J10-U11 2005-11-07-16.03.10.101303 R63-M0-NB-C:J10-U11 RAS KERNEL INFO 25660446 floating point alignment exceptions
1131408190 2005.11.07 R63-M0-NB-C:J06-U11 2005-11-07-16.03.10.128871 R63-M0-NB-C:J06-U11 RAS KERNEL INFO 25471044 floating point alignment exceptions
1131408190 2005.11.07 R63-M0-NB-C:J12-U11 2005-11-07-16.03.10.232934 R63-M0-NB-C:J12-U11 RAS KERNEL INFO 27367797 floating point alignment exceptions
1131408190 2005.11.07 R63-M0-NB-C:J14-U01 2005-11-07-16.03.10.256406 R63-M0-NB-C:J14-U01 RAS KERNEL INFO 14601813 floating point alignment exceptions
1131408190 2005.11.07 R63-M0-NB-C:J16-U01 2005-11-07-16.03.10.358263 R63-M0-NB-C:J16-U01 RAS KERNEL INFO 17789694 floating point alignment exceptions
1131408190 2005.11.07 R63-M0-NB-C:J10-U01 2005-11-07-16.03.10.381940 R63-M0-NB-C:J10-U01 RAS KERNEL INFO 19890699 floating point alignment exceptions
1131408190 2005.11.07 R63-M0-NB-C:J12-U01 2005-11-07-16.03.10.419086 R63-M0-NB-C:J12-U01 RAS KERNEL INFO 22733211 floating point alignment exceptions
1131408190 2005.11.07 R63-M0-NB-C:J08-U01 2005-11-07-16.03.10.442467 R63-M0-NB-C:J08-U01 RAS KERNEL INFO 23742468 floating point alignment exceptions
1131408190 2005.11.07 R63-M0-NB-C:J04-U01 2005-11-07-16.03.10.543839 R63-M0-NB-C:J04-U01 RAS KERNEL INFO 21071172 floating point alignment exceptions
1131408190 2005.11.07 R63-M0-NB-C:J06-U01 2005-11-07-16.03.10.571569 R63-M0-NB-C:J06-U01 RAS KERNEL INFO 21080202 floating point alignment exceptions
1131408190 2005.11.07 R63-M0-NB-C:J04-U11 2005-11-07-16.03.10.595627 R63-M0-NB-C:J04-U11 RAS KERNEL INFO 25668789 floating point alignment exceptions
1131408190 2005.11.07 R63-M0-NB-C:J02-U01 2005-11-07-16.03.10.625391 R63-M0-NB-C:J02-U01 RAS KERNEL INFO 19454235 floating point alignment exceptions
1131408190 2005.11.07 R63-M0-NB-C:J02-U11 2005-11-07-16.03.10.645287 R63-M0-NB-C:J02-U11 RAS KERNEL INFO 23718627 floating point alignment exceptions
1131408190 2005.11.07 R63-M0-N2-C:J09-U11 2005-11-07-16.03.10.669133 R63-M0-N2-C:J09-U11 RAS KERNEL INFO 23144262 floating point alignment exceptions
1131408190 2005.11.07 R63-M0-N2-C:J15-U11 2005-11-07-16.03.10.693684 R63-M0-N2-C:J15-U11 RAS KERNEL INFO 21738489 floating point alignment exceptions
1131408190 2005.11.07 R63-M0-N2-C:J11-U11 2005-11-07-16.03.10.723810 R63-M0-N2-C:J11-U11 RAS KERNEL INFO 18322062 floating point alignment exceptions
1131408190 2005.11.07 R63-M0-N2-C:J13-U11 2005-11-07-16.03.10.747725 R63-M0-N2-C:J13-U11 RAS KERNEL INFO 20103234 floating point alignment exceptions
1131408190 2005.11.07 R63-M0-N2-C:J17-U11 2005-11-07-16.03.10.771661 R63-M0-N2-C:J17-U11 RAS KERNEL INFO 23780391 floating point alignment exceptions
1131408190 2005.11.07 R63-M0-N2-C:J05-U01 2005-11-07-16.03.10.795520 R63-M0-N2-C:J05-U01 RAS KERNEL INFO 23162661 floating point alignment exceptions
1131408190 2005.11.07 R63-M0-N2-C:J03-U01 2005-11-07-16.03.10.819371 R63-M0-N2-C:J03-U01 RAS KERNEL INFO 20649120 floating point alignment exceptions
1131408190 2005.11.07 R63-M0-N2-C:J05-U11 2005-11-07-16.03.10.843360 R63-M0-N2-C:J05-U11 RAS KERNEL INFO 17457759 floating point alignment exceptions
1131408190 2005.11.07 R63-M0-N2-C:J03-U11 2005-11-07-16.03.10.867274 R63-M0-N2-C:J03-U11 RAS KERNEL INFO 15379347 floating point alignment exceptions
1131408190 2005.11.07 R63-M0-N2-C:J07-U11 2005-11-07-16.03.10.891179 R63-M0-N2-C:J07-U11 RAS KERNEL INFO 20583372 floating point alignment exceptions
1131408190 2005.11.07 R63-M0-N2-C:J15-U01 2005-11-07-16.03.10.915137 R63-M0-N2-C:J15-U01 RAS KERNEL INFO 28203720 floating point alignment exceptions
1131408190 2005.11.07 R63-M0-N2-C:J17-U01 2005-11-07-16.03.10.939743 R63-M0-N2-C:J17-U01 RAS KERNEL INFO 31952961 floating point alignment exceptions
1131408190 2005.11.07 R63-M0-N2-C:J11-U01 2005-11-07-16.03.10.973314 R63-M0-N2-C:J11-U01 RAS KERNEL INFO 23762277 floating point alignment exceptions
1131408190 2005.11.07 R63-M0-N2-C:J07-U01 2005-11-07-16.03.10.997050 R63-M0-N2-C:J07-U01 RAS KERNEL INFO 26744070 floating point alignment exceptions
1131408191 2005.11.07 R63-M0-N2-C:J13-U01 2005-11-07-16.03.11.020954 R63-M0-N2-C:J13-U01 RAS KERNEL INFO 27114924 floating point alignment exceptions
1131408191 2005.11.07 R63-M0-N2-C:J09-U01 2005-11-07-16.03.11.044811 R63-M0-N2-C:J09-U01 RAS KERNEL INFO 30188160 floating point alignment exceptions
1131408191 2005.11.07 R63-M0-N2-C:J16-U11 2005-11-07-16.03.11.068865 R63-M0-N2-C:J16-U11 RAS KERNEL INFO 28752702 floating point alignment exceptions
1131408191 2005.11.07 R63-M0-N2-C:J08-U11 2005-11-07-16.03.11.092909 R63-M0-N2-C:J08-U11 RAS KERNEL INFO 27113973 floating point alignment exceptions
1131408191 2005.11.07 R63-M0-N2-C:J14-U11 2005-11-07-16.03.11.123030 R63-M0-N2-C:J14-U11 RAS KERNEL INFO 26015016 floating point alignment exceptions
1131408191 2005.11.07 R63-M0-N2-C:J10-U11 2005-11-07-16.03.11.146575 R63-M0-N2-C:J10-U11 RAS KERNEL INFO 22351995 floating point alignment exceptions
1131408191 2005.11.07 R63-M0-N2-C:J06-U11 2005-11-07-16.03.11.170536 R63-M0-N2-C:J06-U11 RAS KERNEL INFO 23830158 floating point alignment exceptions
1131408191 2005.11.07 R63-M0-N2-C:J12-U11 2005-11-07-16.03.11.204350 R63-M0-N2-C:J12-U11 RAS KERNEL INFO 24915219 floating point alignment exceptions
1131408191 2005.11.07 R63-M0-N2-C:J14-U01 2005-11-07-16.03.11.316192 R63-M0-N2-C:J14-U01 RAS KERNEL INFO 30340698 floating point alignment exceptions
1131408191 2005.11.07 R63-M0-N2-C:J16-U01 2005-11-07-16.03.11.430197 R63-M0-N2-C:J16-U01 RAS KERNEL INFO 33566931 floating point alignment exceptions
1131408191 2005.11.07 R63-M0-N2-C:J10-U01 2005-11-07-16.03.11.453555 R63-M0-N2-C:J10-U01 RAS KERNEL INFO 26018121 floating point alignment exceptions
1131408191 2005.11.07 R63-M0-N2-C:J12-U01 2005-11-07-16.03.11.477308 R63-M0-N2-C:J12-U01 RAS KERNEL INFO 28717107 floating point alignment exceptions
1131408191 2005.11.07 R63-M0-N2-C:J08-U01 2005-11-07-16.03.11.501437 R63-M0-N2-C:J08-U01 RAS KERNEL INFO 31956723 floating point alignment exceptions
1131408191 2005.11.07 R63-M0-N2-C:J04-U01 2005-11-07-16.03.11.525222 R63-M0-N2-C:J04-U01 RAS KERNEL INFO 23739243 floating point alignment exceptions
1131408191 2005.11.07 R63-M0-N2-C:J06-U01 2005-11-07-16.03.11.549031 R63-M0-N2-C:J06-U01 RAS KERNEL INFO 28281060 floating point alignment exceptions
1131408191 2005.11.07 R63-M0-N2-C:J04-U11 2005-11-07-16.03.11.573075 R63-M0-N2-C:J04-U11 RAS KERNEL INFO 20173002 floating point alignment exceptions
1131408191 2005.11.07 R63-M0-N2-C:J02-U01 2005-11-07-16.03.11.609160 R63-M0-N2-C:J02-U01 RAS KERNEL INFO 21839022 floating point alignment exceptions
1131408191 2005.11.07 R63-M0-N2-C:J02-U11 2005-11-07-16.03.11.633060 R63-M0-N2-C:J02-U11 RAS KERNEL INFO 18376734 floating point alignment exceptions
1131408191 2005.11.07 R63-M0-NF-C:J09-U11 2005-11-07-16.03.11.657074 R63-M0-NF-C:J09-U11 RAS KERNEL INFO 20337111 floating point alignment exceptions
1131408191 2005.11.07 R63-M0-NF-C:J15-U11 2005-11-07-16.03.11.680976 R63-M0-NF-C:J15-U11 RAS KERNEL INFO 19758000 floating point alignment exceptions
1131408191 2005.11.07 R63-M0-NF-C:J11-U11 2005-11-07-16.03.11.705564 R63-M0-NF-C:J11-U11 RAS KERNEL INFO 24045813 floating point alignment exceptions
1131408191 2005.11.07 R63-M0-NF-C:J13-U11 2005-11-07-16.03.11.819067 R63-M0-NF-C:J13-U11 RAS KERNEL INFO 19558590 floating point alignment exceptions
1131408191 2005.11.07 R63-M0-NF-C:J17-U11 2005-11-07-16.03.11.843194 R63-M0-NF-C:J17-U11 RAS KERNEL INFO 15352578 floating point alignment exceptions
1131408191 2005.11.07 R63-M0-NF-C:J05-U01 2005-11-07-16.03.11.867095 R63-M0-NF-C:J05-U01 RAS KERNEL INFO 20166603 floating point alignment exceptions
1131408191 2005.11.07 R63-M0-NF-C:J03-U01 2005-11-07-16.03.11.896634 R63-M0-NF-C:J03-U01 RAS KERNEL INFO 24504381 floating point alignment exceptions
1131408191 2005.11.07 R63-M0-NF-C:J05-U11 2005-11-07-16.03.11.927095 R63-M0-NF-C:J05-U11 RAS KERNEL INFO 18310299 floating point alignment exceptions
1131408191 2005.11.07 R63-M0-NF-C:J03-U11 2005-11-07-16.03.11.950606 R63-M0-NF-C:J03-U11 RAS KERNEL INFO 22875726 floating point alignment exceptions
1131408191 2005.11.07 R63-M0-NF-C:J07-U11 2005-11-07-16.03.11.974137 R63-M0-NF-C:J07-U11 RAS KERNEL INFO 24644229 floating point alignment exceptions
1131408191 2005.11.07 R63-M0-NF-C:J15-U01 2005-11-07-16.03.11.998036 R63-M0-NF-C:J15-U01 RAS KERNEL INFO 21790086 floating point alignment exceptions
1131408192 2005.11.07 R63-M0-NF-C:J17-U01 2005-11-07-16.03.12.022091 R63-M0-NF-C:J17-U01 RAS KERNEL INFO 17150370 floating point alignment exceptions
1131408192 2005.11.07 R63-M0-NF-C:J11-U01 2005-11-07-16.03.12.046087 R63-M0-NF-C:J11-U01 RAS KERNEL INFO 25990827 floating point alignment exceptions
1131408192 2005.11.07 R63-M0-NF-C:J07-U01 2005-11-07-16.03.12.069905 R63-M0-NF-C:J07-U01 RAS KERNEL INFO 26818821 floating point alignment exceptions
1131408192 2005.11.07 R63-M0-NF-C:J13-U01 2005-11-07-16.03.12.094113 R63-M0-NF-C:J13-U01 RAS KERNEL INFO 21703458 floating point alignment exceptions
1131408192 2005.11.07 R63-M0-NF-C:J09-U01 2005-11-07-16.03.12.117856 R63-M0-NF-C:J09-U01 RAS KERNEL INFO 22848009 floating point alignment exceptions
1131408192 2005.11.07 R63-M0-NF-C:J16-U11 2005-11-07-16.03.12.153816 R63-M0-NF-C:J16-U11 RAS KERNEL INFO 15731499 floating point alignment exceptions
1131408192 2005.11.07 R63-M0-NF-C:J08-U11 2005-11-07-16.03.12.177759 R63-M0-NF-C:J08-U11 RAS KERNEL INFO 21595482 floating point alignment exceptions
1131408192 2005.11.07 R63-M0-NF-C:J14-U11 2005-11-07-16.03.12.204176 R63-M0-NF-C:J14-U11 RAS KERNEL INFO 20813754 floating point alignment exceptions
1131408192 2005.11.07 R63-M0-NF-C:J10-U11 2005-11-07-16.03.12.225747 R63-M0-NF-C:J10-U11 RAS KERNEL INFO 26801337 floating point alignment exceptions
1131408192 2005.11.07 R63-M0-NF-C:J06-U11 2005-11-07-16.03.12.249481 R63-M0-NF-C:J06-U11 RAS KERNEL INFO 26143935 floating point alignment exceptions
1131408192 2005.11.07 R63-M0-NF-C:J12-U11 2005-11-07-16.03.12.273454 R63-M0-NF-C:J12-U11 RAS KERNEL INFO 21021756 floating point alignment exceptions
1131408192 2005.11.07 R63-M0-NF-C:J14-U01 2005-11-07-16.03.12.297394 R63-M0-NF-C:J14-U01 RAS KERNEL INFO 15549483 floating point alignment exceptions
1131408192 2005.11.07 R63-M0-NF-C:J16-U01 2005-11-07-16.03.12.321469 R63-M0-NF-C:J16-U01 RAS KERNEL INFO 11268012 floating point alignment exceptions
1131408192 2005.11.07 R63-M0-NF-C:J10-U01 2005-11-07-16.03.12.430363 R63-M0-NF-C:J10-U01 RAS KERNEL INFO 20924082 floating point alignment exceptions
1131408192 2005.11.07 R63-M0-NF-C:J12-U01 2005-11-07-16.03.12.469280 R63-M0-NF-C:J12-U01 RAS KERNEL INFO 15939504 floating point alignment exceptions
1131408192 2005.11.07 R63-M0-NF-C:J08-U01 2005-11-07-16.03.12.499042 R63-M0-NF-C:J08-U01 RAS KERNEL INFO 17223933 floating point alignment exceptions
1131408192 2005.11.07 R63-M0-NF-C:J04-U01 2005-11-07-16.03.12.523180 R63-M0-NF-C:J04-U01 RAS KERNEL INFO 15004533 floating point alignment exceptions
1131408192 2005.11.07 R63-M0-NF-C:J06-U01 2005-11-07-16.03.12.546870 R63-M0-NF-C:J06-U01 RAS KERNEL INFO 21919185 floating point alignment exceptions
1131408192 2005.11.07 R63-M0-NF-C:J04-U11 2005-11-07-16.03.12.570819 R63-M0-NF-C:J04-U11 RAS KERNEL INFO 19466238 floating point alignment exceptions
1131408192 2005.11.07 R63-M0-NF-C:J02-U01 2005-11-07-16.03.12.600710 R63-M0-NF-C:J02-U01 RAS KERNEL INFO 19606332 floating point alignment exceptions
1131408192 2005.11.07 R63-M0-NF-C:J02-U11 2005-11-07-16.03.12.624832 R63-M0-NF-C:J02-U11 RAS KERNEL INFO 23928606 floating point alignment exceptions
1131408192 2005.11.07 R63-M0-NE-C:J09-U11 2005-11-07-16.03.12.648761 R63-M0-NE-C:J09-U11 RAS KERNEL INFO 20246427 floating point alignment exceptions
1131408192 2005.11.07 R63-M0-NE-C:J15-U11 2005-11-07-16.03.12.752964 R63-M0-NE-C:J15-U11 RAS KERNEL INFO 26381157 floating point alignment exceptions
1131408192 2005.11.07 R63-M0-NE-C:J11-U11 2005-11-07-16.03.12.782186 R63-M0-NE-C:J11-U11 RAS KERNEL INFO 22856355 floating point alignment exceptions
1131408192 2005.11.07 R63-M0-NE-C:J13-U11 2005-11-07-16.03.12.806404 R63-M0-NE-C:J13-U11 RAS KERNEL INFO 18495348 floating point alignment exceptions
1131408192 2005.11.07 R63-M0-NE-C:J17-U11 2005-11-07-16.03.12.830152 R63-M0-NE-C:J17-U11 RAS KERNEL INFO 21488757 floating point alignment exceptions
1131408192 2005.11.07 R63-M0-NE-C:J05-U01 2005-11-07-16.03.12.854065 R63-M0-NE-C:J05-U01 RAS KERNEL INFO 16863549 floating point alignment exceptions
1131408192 2005.11.07 R63-M0-NE-C:J03-U01 2005-11-07-16.03.12.877963 R63-M0-NE-C:J03-U01 RAS KERNEL INFO 21566241 floating point alignment exceptions
1131408192 2005.11.07 R63-M0-NE-C:J05-U11 2005-11-07-16.03.12.902030 R63-M0-NE-C:J05-U11 RAS KERNEL INFO 14880099 floating point alignment exceptions
1131408193 2005.11.07 R63-M0-NE-C:J03-U11 2005-11-07-16.03.13.009882 R63-M0-NE-C:J03-U11 RAS KERNEL INFO 19302159 floating point alignment exceptions
1131408193 2005.11.07 R63-M0-NE-C:J07-U11 2005-11-07-16.03.13.033920 R63-M0-NE-C:J07-U11 RAS KERNEL INFO 24998241 floating point alignment exceptions
1131408193 2005.11.07 R63-M0-NE-C:J15-U01 2005-11-07-16.03.13.057221 R63-M0-NE-C:J15-U01 RAS KERNEL INFO 28555293 floating point alignment exceptions
1131408193 2005.11.07 R63-M0-NE-C:J17-U01 2005-11-07-16.03.13.091477 R63-M0-NE-C:J17-U01 RAS KERNEL INFO 23852103 floating point alignment exceptions
1131408193 2005.11.07 R63-M0-NE-C:J11-U01 2005-11-07-16.03.13.115508 R63-M0-NE-C:J11-U01 RAS KERNEL INFO 24447588 floating point alignment exceptions
1131408193 2005.11.07 R63-M0-NE-C:J07-U01 2005-11-07-16.03.13.139814 R63-M0-NE-C:J07-U01 RAS KERNEL INFO 27506043 floating point alignment exceptions
1131408193 2005.11.07 R63-M0-NE-C:J13-U01 2005-11-07-16.03.13.175559 R63-M0-NE-C:J13-U01 RAS KERNEL INFO 20403252 floating point alignment exceptions
1131408193 2005.11.07 R63-M0-NE-C:J09-U01 2005-11-07-16.03.13.200227 R63-M0-NE-C:J09-U01 RAS KERNEL INFO 22718115 floating point alignment exceptions
1131408193 2005.11.07 R63-M0-NE-C:J16-U11 2005-11-07-16.03.13.223603 R63-M0-NE-C:J16-U11 RAS KERNEL INFO 22630662 floating point alignment exceptions
1131408193 2005.11.07 R63-M0-NE-C:J08-U11 2005-11-07-16.03.13.247447 R63-M0-NE-C:J08-U11 RAS KERNEL INFO 21595323 floating point alignment exceptions
1131408193 2005.11.07 R63-M0-NE-C:J14-U11 2005-11-07-16.03.13.271129 R63-M0-NE-C:J14-U11 RAS KERNEL INFO 27672438 floating point alignment exceptions
1131408193 2005.11.07 R63-M0-NE-C:J10-U11 2005-11-07-16.03.13.295211 R63-M0-NE-C:J10-U11 RAS KERNEL INFO 23845644 floating point alignment exceptions
1131408193 2005.11.07 R63-M0-NE-C:J06-U11 2005-11-07-16.03.13.324962 R63-M0-NE-C:J06-U11 RAS KERNEL INFO 27321810 floating point alignment exceptions
1131408193 2005.11.07 R63-M0-NE-C:J12-U11 2005-11-07-16.03.13.349314 R63-M0-NE-C:J12-U11 RAS KERNEL INFO 19118448 floating point alignment exceptions
1131408193 2005.11.07 R63-M0-NE-C:J14-U01 2005-11-07-16.03.13.372882 R63-M0-NE-C:J14-U01 RAS KERNEL INFO 22899762 floating point alignment exceptions
1131408193 2005.11.07 R63-M0-NE-C:J16-U01 2005-11-07-16.03.13.397180 R63-M0-NE-C:J16-U01 RAS KERNEL INFO 18089328 floating point alignment exceptions
1131408193 2005.11.07 R63-M0-NE-C:J10-U01 2005-11-07-16.03.13.420973 R63-M0-NE-C:J10-U01 RAS KERNEL INFO 19474185 floating point alignment exceptions
1131408193 2005.11.07 R63-M0-NE-C:J12-U01 2005-11-07-16.03.13.445372 R63-M0-NE-C:J12-U01 RAS KERNEL INFO 14890827 floating point alignment exceptions
1131408193 2005.11.07 R63-M0-NE-C:J08-U01 2005-11-07-16.03.13.468961 R63-M0-NE-C:J08-U01 RAS KERNEL INFO 16449363 floating point alignment exceptions
1131408193 2005.11.07 R63-M0-NE-C:J04-U01 2005-11-07-16.03.13.493296 R63-M0-NE-C:J04-U01 RAS KERNEL INFO 11348658 floating point alignment exceptions
1131408193 2005.11.07 R63-M0-NE-C:J06-U01 2005-11-07-16.03.13.523315 R63-M0-NE-C:J06-U01 RAS KERNEL INFO 21301767 floating point alignment exceptions
1131408193 2005.11.07 R63-M0-NE-C:J04-U11 2005-11-07-16.03.13.559104 R63-M0-NE-C:J04-U11 RAS KERNEL INFO 16071282 floating point alignment exceptions
1131408193 2005.11.07 R63-M0-NE-C:J02-U01 2005-11-07-16.03.13.583082 R63-M0-NE-C:J02-U01 RAS KERNEL INFO 15695829 floating point alignment exceptions
1131408193 2005.11.07 R63-M0-NE-C:J02-U11 2005-11-07-16.03.13.606716 R63-M0-NE-C:J02-U11 RAS KERNEL INFO 21434706 floating point alignment exceptions
1131408193 2005.11.07 R63-M0-N9-C:J09-U11 2005-11-07-16.03.13.630532 R63-M0-N9-C:J09-U11 RAS KERNEL INFO 25222395 floating point alignment exceptions
1131408193 2005.11.07 R63-M0-N9-C:J15-U11 2005-11-07-16.03.13.654469 R63-M0-N9-C:J15-U11 RAS KERNEL INFO 5952432 floating point alignment exceptions
1131408193 2005.11.07 R63-M0-N9-C:J11-U11 2005-11-07-16.03.13.684223 R63-M0-N9-C:J11-U11 RAS KERNEL INFO 7324992 floating point alignment exceptions
1131408193 2005.11.07 R63-M0-N9-C:J13-U11 2005-11-07-16.03.13.776213 R63-M0-N9-C:J13-U11 RAS KERNEL INFO 24158604 floating point alignment exceptions
1131408193 2005.11.07 R63-M0-N9-C:J17-U11 2005-11-07-16.03.13.811429 R63-M0-N9-C:J17-U11 RAS KERNEL INFO 19602885 floating point alignment exceptions
1131408193 2005.11.07 R63-M0-N9-C:J05-U01 2005-11-07-16.03.13.833756 R63-M0-N9-C:J05-U01 RAS KERNEL INFO 25677630 floating point alignment exceptions
1131408193 2005.11.07 R63-M0-N9-C:J03-U01 2005-11-07-16.03.13.863707 R63-M0-N9-C:J03-U01 RAS KERNEL INFO 7787682 floating point alignment exceptions
1131408194 2005.11.07 R63-M0-N9-C:J05-U11 2005-11-07-16.03.14.021631 R63-M0-N9-C:J05-U11 RAS KERNEL INFO 23198709 floating point alignment exceptions
1131408194 2005.11.07 R63-M0-N9-C:J03-U11 2005-11-07-16.03.14.049295 R63-M0-N9-C:J03-U11 RAS KERNEL INFO 7358958 floating point alignment exceptions
