1127108422 2005.09.18 R57-M0-N4-I:J18-U01 2005-09-18-22.40.22.377857 R57-M0-N4-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108422 2005.09.18 R57-M1-N4-I:J18-U11 2005-09-18-22.40.22.485573 R57-M1-N4-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108422 2005.09.18 R57-M1-N4-I:J18-U01 2005-09-18-22.40.22.599685 R57-M1-N4-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108422 2005.09.18 R57-M0-N0-I:J18-U11 2005-09-18-22.40.22.700749 R57-M0-N0-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108422 2005.09.18 R57-M0-N0-I:J18-U01 2005-09-18-22.40.22.802621 R57-M0-N0-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108422 2005.09.18 R57-M0-NC-I:J18-U01 2005-09-18-22.40.22.910202 R57-M0-NC-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108423 2005.09.18 R57-M1-N0-I:J18-U11 2005-09-18-22.40.23.006401 R57-M1-N0-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108423 2005.09.18 R57-M1-N0-I:J18-U01 2005-09-18-22.40.23.101797 R57-M1-N0-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108423 2005.09.18 R42-M0-N8-I:J18-U11 2005-09-18-22.40.23.196893 R42-M0-N8-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108423 2005.09.18 R42-M0-N8-I:J18-U01 2005-09-18-22.40.23.293096 R42-M0-N8-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108423 2005.09.18 R57-M1-NC-I:J18-U11 2005-09-18-22.40.23.389124 R57-M1-NC-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108423 2005.09.18 R57-M1-NC-I:J18-U01 2005-09-18-22.40.23.484676 R57-M1-NC-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108423 2005.09.18 R42-M1-N4-I:J18-U11 2005-09-18-22.40.23.580151 R42-M1-N4-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108423 2005.09.18 R42-M1-N4-I:J18-U01 2005-09-18-22.40.23.682182 R42-M1-N4-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108424 2005.09.18 R45-M0-NC-I:J18-U11 2005-09-18-22.40.24.741828 R45-M0-NC-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108425 2005.09.18 R57-M1-N8-I:J18-U11 2005-09-18-22.40.25.208323 R57-M1-N8-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108425 2005.09.18 R57-M1-N8-I:J18-U01 2005-09-18-22.40.25.244132 R57-M1-N8-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108425 2005.09.18 R42-M0-NC-I:J18-U11 2005-09-18-22.40.25.280225 R42-M0-NC-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108425 2005.09.18 R42-M0-NC-I:J18-U01 2005-09-18-22.40.25.316020 R42-M0-NC-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108426 2005.09.18 R57-M0-N8-I:J18-U11 2005-09-18-22.40.26.579173 R57-M0-N8-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108426 2005.09.18 R54-M0-NC-I:J18-U11 2005-09-18-22.40.26.681006 R54-M0-NC-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108426 2005.09.18 R54-M0-NC-I:J18-U01 2005-09-18-22.40.26.782439 R54-M0-NC-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108427 2005.09.18 R54-M0-N8-I:J18-U01 2005-09-18-22.40.27.189234 R54-M0-N8-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/HPCC_IBM/TomandJeff/bin/tested_copro) failed: No such file or directory
1127108611 2005.09.18 R54-M1-N0-I:J18-U11 2005-09-18-22.43.31.649449 R54-M1-N0-I:J18-U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts: invalid or missing program image, Permission denied
1127163751 2005.09.19 R51-M1-N0-I:J18-U11 2005-09-19-14.02.31.055706 R51-M1-N0-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163751 2005.09.19 R33-M0-N4-I:J18-U11 2005-09-19-14.02.31.056649 R33-M0-N4-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163751 2005.09.19 R51-M1-N0-I:J18-U01 2005-09-19-14.02.31.089791 R51-M1-N0-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163751 2005.09.19 R33-M0-N4-I:J18-U01 2005-09-19-14.02.31.091617 R33-M0-N4-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163751 2005.09.19 R51-M1-NC-I:J18-U11 2005-09-19-14.02.31.126390 R51-M1-NC-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163751 2005.09.19 R33-M0-N8-I:J18-U11 2005-09-19-14.02.31.128135 R33-M0-N8-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163751 2005.09.19 R51-M1-NC-I:J18-U01 2005-09-19-14.02.31.156898 R51-M1-NC-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163751 2005.09.19 R33-M0-N8-I:J18-U01 2005-09-19-14.02.31.160161 R33-M0-N8-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163751 2005.09.19 R51-M1-N4-I:J18-U11 2005-09-19-14.02.31.254614 R51-M1-N4-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163751 2005.09.19 R33-M0-N0-I:J18-U11 2005-09-19-14.02.31.261762 R33-M0-N0-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163751 2005.09.19 R51-M1-N4-I:J18-U01 2005-09-19-14.02.31.283176 R51-M1-N4-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163751 2005.09.19 R33-M0-N0-I:J18-U01 2005-09-19-14.02.31.300063 R33-M0-N0-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163751 2005.09.19 R51-M1-N8-I:J18-U11 2005-09-19-14.02.31.318804 R51-M1-N8-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163751 2005.09.19 R51-M1-N8-I:J18-U01 2005-09-19-14.02.31.350989 R51-M1-N8-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163774 2005.09.19 R36-M0-N8-I:J18-U11 2005-09-19-14.02.54.150166 R36-M0-N8-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163774 2005.09.19 R00-M0-NC-I:J18-U11 2005-09-19-14.02.54.184925 R00-M0-NC-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163774 2005.09.19 R00-M0-NC-I:J18-U01 2005-09-19-14.02.54.234517 R00-M0-NC-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163774 2005.09.19 R36-M0-N8-I:J18-U01 2005-09-19-14.02.54.245925 R36-M0-N8-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163774 2005.09.19 R36-M0-NC-I:J18-U11 2005-09-19-14.02.54.345263 R36-M0-NC-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163774 2005.09.19 R00-M0-N4-I:J18-U11 2005-09-19-14.02.54.352684 R00-M0-N4-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163774 2005.09.19 R36-M0-NC-I:J18-U01 2005-09-19-14.02.54.384305 R36-M0-NC-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163774 2005.09.19 R00-M0-N4-I:J18-U01 2005-09-19-14.02.54.393594 R00-M0-N4-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163774 2005.09.19 R36-M0-N0-I:J18-U11 2005-09-19-14.02.54.420053 R36-M0-N0-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163774 2005.09.19 R00-M0-N0-I:J18-U11 2005-09-19-14.02.54.421704 R00-M0-N0-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163774 2005.09.19 R36-M0-N0-I:J18-U01 2005-09-19-14.02.54.448948 R36-M0-N0-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163774 2005.09.19 R00-M0-N0-I:J18-U01 2005-09-19-14.02.54.454776 R00-M0-N0-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163774 2005.09.19 R36-M0-N4-I:J18-U11 2005-09-19-14.02.54.483638 R36-M0-N4-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163774 2005.09.19 R00-M0-N8-I:J18-U11 2005-09-19-14.02.54.489398 R00-M0-N8-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163774 2005.09.19 R00-M0-N8-I:J18-U01 2005-09-19-14.02.54.523108 R00-M0-N8-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163774 2005.09.19 R36-M0-N4-I:J18-U01 2005-09-19-14.02.54.531530 R36-M0-N4-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163794 2005.09.19 R03-M0-N4-I:J18-U11 2005-09-19-14.03.14.911156 R03-M0-N4-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163794 2005.09.19 R03-M0-N4-I:J18-U01 2005-09-19-14.03.14.942878 R03-M0-N4-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163795 2005.09.19 R03-M0-N0-I:J18-U11 2005-09-19-14.03.15.056772 R03-M0-N0-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163795 2005.09.19 R03-M0-N0-I:J18-U01 2005-09-19-14.03.15.162602 R03-M0-N0-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163795 2005.09.19 R03-M0-NC-I:J18-U11 2005-09-19-14.03.15.270650 R03-M0-NC-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163795 2005.09.19 R03-M0-NC-I:J18-U01 2005-09-19-14.03.15.384822 R03-M0-NC-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163795 2005.09.19 R03-M0-N8-I:J18-U11 2005-09-19-14.03.15.509465 R03-M0-N8-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163795 2005.09.19 R03-M0-N8-I:J18-U01 2005-09-19-14.03.15.623924 R03-M0-N8-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163802 2005.09.19 R36-M1-NC-I:J18-U11 2005-09-19-14.03.22.396738 R36-M1-NC-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163802 2005.09.19 R36-M1-NC-I:J18-U01 2005-09-19-14.03.22.427790 R36-M1-NC-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163802 2005.09.19 R36-M1-N8-I:J18-U11 2005-09-19-14.03.22.473372 R36-M1-N8-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163802 2005.09.19 R36-M1-N8-I:J18-U01 2005-09-19-14.03.22.587586 R36-M1-N8-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163802 2005.09.19 R36-M1-N0-I:J18-U11 2005-09-19-14.03.22.615527 R36-M1-N0-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163802 2005.09.19 R36-M1-N0-I:J18-U01 2005-09-19-14.03.22.644361 R36-M1-N0-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163802 2005.09.19 R36-M1-N4-I:J18-U11 2005-09-19-14.03.22.686659 R36-M1-N4-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163802 2005.09.19 R36-M1-N4-I:J18-U01 2005-09-19-14.03.22.809329 R36-M1-N4-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163816 2005.09.19 R33-M1-N0-I:J18-U11 2005-09-19-14.03.36.540319 R33-M1-N0-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163816 2005.09.19 R33-M1-N0-I:J18-U01 2005-09-19-14.03.36.569830 R33-M1-N0-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163816 2005.09.19 R33-M1-NC-I:J18-U11 2005-09-19-14.03.36.599734 R33-M1-NC-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163816 2005.09.19 R33-M1-NC-I:J18-U01 2005-09-19-14.03.36.636330 R33-M1-NC-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163816 2005.09.19 R33-M1-N8-I:J18-U11 2005-09-19-14.03.36.674140 R33-M1-N8-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163816 2005.09.19 R33-M1-N8-I:J18-U01 2005-09-19-14.03.36.700400 R33-M1-N8-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163816 2005.09.19 R33-M1-N4-I:J18-U11 2005-09-19-14.03.36.821503 R33-M1-N4-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163816 2005.09.19 R33-M1-N4-I:J18-U01 2005-09-19-14.03.36.942792 R33-M1-N4-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163833 2005.09.19 R33-M0-NC-I:J18-U11 2005-09-19-14.03.53.100576 R33-M0-NC-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163833 2005.09.19 R33-M0-NC-I:J18-U01 2005-09-19-14.03.53.162433 R33-M0-NC-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163833 2005.09.19 R33-M0-N4-I:J18-U11 2005-09-19-14.03.53.254154 R33-M0-N4-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163833 2005.09.19 R33-M0-N4-I:J18-U01 2005-09-19-14.03.53.281554 R33-M0-N4-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163833 2005.09.19 R33-M0-N8-I:J18-U11 2005-09-19-14.03.53.379871 R33-M0-N8-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163833 2005.09.19 R33-M0-N8-I:J18-U01 2005-09-19-14.03.53.488207 R33-M0-N8-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163833 2005.09.19 R33-M0-N0-I:J18-U11 2005-09-19-14.03.53.513689 R33-M0-N0-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163833 2005.09.19 R33-M0-N0-I:J18-U01 2005-09-19-14.03.53.624825 R33-M0-N0-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163833 2005.09.19 R51-M1-N0-I:J18-U11 2005-09-19-14.03.53.647701 R51-M1-N0-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163833 2005.09.19 R51-M1-N0-I:J18-U01 2005-09-19-14.03.53.747501 R51-M1-N0-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163833 2005.09.19 R51-M1-NC-I:J18-U11 2005-09-19-14.03.53.780893 R51-M1-NC-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163833 2005.09.19 R51-M1-NC-I:J18-U01 2005-09-19-14.03.53.812568 R51-M1-NC-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163833 2005.09.19 R51-M1-N4-I:J18-U11 2005-09-19-14.03.53.862452 R51-M1-N4-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163833 2005.09.19 R51-M1-N4-I:J18-U01 2005-09-19-14.03.53.913038 R51-M1-N4-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163833 2005.09.19 R51-M1-N8-I:J18-U11 2005-09-19-14.03.53.946423 R51-M1-N8-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163833 2005.09.19 R51-M1-N8-I:J18-U01 2005-09-19-14.03.53.987777 R51-M1-N8-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163851 2005.09.19 R36-M0-N8-I:J18-U11 2005-09-19-14.04.11.315794 R36-M0-N8-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163851 2005.09.19 R36-M0-N8-I:J18-U01 2005-09-19-14.04.11.370763 R36-M0-N8-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163851 2005.09.19 R36-M0-NC-I:J18-U11 2005-09-19-14.04.11.403190 R36-M0-NC-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163851 2005.09.19 R36-M0-NC-I:J18-U01 2005-09-19-14.04.11.433687 R36-M0-NC-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
1127163851 2005.09.19 R36-M0-N0-I:J18-U11 2005-09-19-14.04.11.462258 R36-M0-N0-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
