- 1126421093 2005.09.10 R32-M0-N0-I:J18-U11 2005-09-10-23.44.53.418646 R32-M0-N0-I:J18-U11 RAS APP FATAL ciod: Error loading /bgl/apps/swl-prep/rky-swl/MPI-PERF/IMB/perf_tests/IMB-MPI1.14MB: invalid or missing program image, Permission denied
KERNMNTF 1126626607 2005.09.13 R35-M1-N8-I:J18-U01 2005-09-13-08.50.07.111217 R35-M1-N8-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio478 : point /p/gb1
KERNMNTF 1126626607 2005.09.13 R26-M1-N8-I:J18-U01 2005-09-13-08.50.07.128614 R26-M1-N8-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio366 : point /p/gb1
KERNMNTF 1126626607 2005.09.13 R17-M1-N4-I:J18-U11 2005-09-13-08.50.07.135352 R17-M1-N4-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio247 : point /p/gb1
KERNMNTF 1126626607 2005.09.13 R56-M0-NC-I:J18-U01 2005-09-13-08.50.07.155443 R56-M0-NC-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio748 : point /p/gb1
KERNMNTF 1126626607 2005.09.13 R35-M0-NC-I:J18-U01 2005-09-13-08.50.07.174688 R35-M0-NC-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio476 : point /p/gb1
KERNMNTF 1126626607 2005.09.13 R26-M1-N0-I:J18-U01 2005-09-13-08.50.07.181788 R26-M1-N0-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio358 : point /p/gb1
KERNMNTF 1126626607 2005.09.13 R17-M1-N0-I:J18-U11 2005-09-13-08.50.07.184006 R17-M1-N0-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio245 : point /p/gb1
KERNMNTF 1126626607 2005.09.13 R35-M1-N0-I:J18-U11 2005-09-13-08.50.07.193756 R35-M1-N0-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio469 : point /p/gb1
KERNMNTF 1126626607 2005.09.13 R56-M0-N0-I:J18-U11 2005-09-13-08.50.07.206336 R56-M0-N0-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio737 : point /p/gb1
KERNMNTF 1126626607 2005.09.13 R02-M0-N8-I:J18-U01 2005-09-13-08.50.07.218821 R02-M0-N8-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio42 : point /p/gb1
KERNMNTF 1126626607 2005.09.13 R26-M1-NC-I:J18-U11 2005-09-13-08.50.07.230229 R26-M1-NC-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio367 : point /p/gb1
KERNMNTF 1126626607 2005.09.13 R14-M1-N4-I:J18-U11 2005-09-13-08.50.07.234045 R14-M1-N4-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio199 : point /p/gb1
KERNMNTF 1126626607 2005.09.13 R35-M0-N4-I:J18-U11 2005-09-13-08.50.07.234353 R35-M0-N4-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio467 : point /p/gb1
KERNMNTF 1126626607 2005.09.13 R35-M1-N0-I:J18-U01 2005-09-13-08.50.07.242301 R35-M1-N0-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio470 : point /p/gb1
KERNMNTF 1126626607 2005.09.13 R02-M0-NC-I:J18-U11 2005-09-13-08.50.07.254034 R02-M0-NC-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio43 : point /p/gb1
KERNMNTF 1126626607 2005.09.13 R56-M0-N8-I:J18-U11 2005-09-13-08.50.07.256984 R56-M0-N8-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio745 : point /p/gb1
KERNMNTF 1126626607 2005.09.13 R35-M1-N4-I:J18-U11 2005-09-13-08.50.07.276874 R35-M1-N4-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio471 : point /p/gb1
KERNMNTF 1126626607 2005.09.13 R35-M0-N4-I:J18-U01 2005-09-13-08.50.07.278606 R35-M0-N4-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio468 : point /p/gb1
KERNMNTF 1126626607 2005.09.13 R14-M1-N4-I:J18-U01 2005-09-13-08.50.07.279022 R14-M1-N4-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio200 : point /p/gb1
KERNMNTF 1126626607 2005.09.13 R17-M1-N4-I:J18-U01 2005-09-13-08.50.07.295633 R17-M1-N4-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio248 : point /p/gb1
KERNMNTF 1126626607 2005.09.13 R02-M0-NC-I:J18-U01 2005-09-13-08.50.07.300157 R02-M0-NC-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio44 : point /p/gb1
KERNMNTF 1126626607 2005.09.13 R26-M1-N4-I:J18-U11 2005-09-13-08.50.07.300764 R26-M1-N4-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio359 : point /p/gb1
KERNMNTF 1126626607 2005.09.13 R56-M0-N8-I:J18-U01 2005-09-13-08.50.07.302711 R56-M0-N8-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio746 : point /p/gb1
KERNMNTF 1126626607 2005.09.13 R35-M1-N4-I:J18-U01 2005-09-13-08.50.07.316497 R35-M1-N4-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio472 : point /p/gb1
KERNMNTF 1126626607 2005.09.13 R56-M0-N4-I:J18-U11 2005-09-13-08.50.07.338784 R56-M0-N4-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio739 : point /p/gb1
KERNMNTF 1126626607 2005.09.13 R26-M1-N4-I:J18-U01 2005-09-13-08.50.07.341835 R26-M1-N4-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio360 : point /p/gb1
KERNMNTF 1126626607 2005.09.13 R17-M1-N0-I:J18-U01 2005-09-13-08.50.07.343484 R17-M1-N0-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio246 : point /p/gb1
KERNMNTF 1126626607 2005.09.13 R02-M0-N0-I:J18-U11 2005-09-13-08.50.07.344968 R02-M0-N0-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio33 : point /p/gb1
KERNMNTF 1126626607 2005.09.13 R14-M1-N0-I:J18-U01 2005-09-13-08.50.07.353848 R14-M1-N0-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio198 : point /p/gb1
KERNMNTF 1126626607 2005.09.13 R35-M0-N0-I:J18-U01 2005-09-13-08.50.07.366870 R35-M0-N0-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio466 : point /p/gb1
KERNMNTF 1126626607 2005.09.13 R56-M0-N4-I:J18-U01 2005-09-13-08.50.07.387784 R56-M0-N4-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio740 : point /p/gb1
KERNMNTF 1126626607 2005.09.13 R02-M0-N0-I:J18-U01 2005-09-13-08.50.07.387803 R02-M0-N0-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio34 : point /p/gb1
KERNMNTF 1126626607 2005.09.13 R26-M1-N0-I:J18-U11 2005-09-13-08.50.07.394800 R26-M1-N0-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio357 : point /p/gb1
KERNMNTF 1126626607 2005.09.13 R14-M1-NC-I:J18-U11 2005-09-13-08.50.07.415599 R14-M1-NC-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio207 : point /p/gb1
KERNMNTF 1126626607 2005.09.13 R02-M0-N4-I:J18-U11 2005-09-13-08.50.07.422233 R02-M0-N4-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio35 : point /p/gb1
KERNMNTF 1126626607 2005.09.13 R56-M0-N0-I:J18-U01 2005-09-13-08.50.07.452021 R56-M0-N0-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio738 : point /p/gb1
KERNMNTF 1126626607 2005.09.13 R02-M0-N4-I:J18-U01 2005-09-13-08.50.07.457484 R02-M0-N4-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio36 : point /p/gb1
KERNMNTF 1126626607 2005.09.13 R14-M1-NC-I:J18-U01 2005-09-13-08.50.07.457493 R14-M1-NC-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio208 : point /p/gb1
KERNMNTF 1126626607 2005.09.13 R14-M1-N8-I:J18-U11 2005-09-13-08.50.07.499336 R14-M1-N8-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio205 : point /p/gb1
KERNMNTF 1126626607 2005.09.13 R02-M0-N8-I:J18-U11 2005-09-13-08.50.07.511934 R02-M0-N8-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio41 : point /p/gb1
KERNMNTF 1126626607 2005.09.13 R14-M1-N8-I:J18-U01 2005-09-13-08.50.07.540094 R14-M1-N8-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio206 : point /p/gb1
KERNMNTF 1126626607 2005.09.13 R14-M1-N0-I:J18-U11 2005-09-13-08.50.07.604069 R14-M1-N0-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio197 : point /p/gb1
KERNMNTF 1126626623 2005.09.13 R56-M1-NC-I:J18-U11 2005-09-13-08.50.23.792617 R56-M1-NC-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio751 : point /p/gb1
KERNMNTF 1126626623 2005.09.13 R11-M1-NC-I:J18-U11 2005-09-13-08.50.23.809078 R11-M1-NC-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio159 : point /p/gb1
KERNMNTF 1126626623 2005.09.13 R56-M1-NC-I:J18-U01 2005-09-13-08.50.23.905856 R56-M1-NC-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio752 : point /p/gb1
KERNMNTF 1126626623 2005.09.13 R11-M1-NC-I:J18-U01 2005-09-13-08.50.23.907857 R11-M1-NC-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio160 : point /p/gb1
KERNMNTF 1126626624 2005.09.13 R11-M1-N8-I:J18-U11 2005-09-13-08.50.24.077271 R11-M1-N8-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio157 : point /p/gb1
KERNMNTF 1126626624 2005.09.13 R56-M1-N8-I:J18-U11 2005-09-13-08.50.24.080722 R56-M1-N8-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio749 : point /p/gb1
KERNMNTF 1126626624 2005.09.13 R11-M1-N8-I:J18-U01 2005-09-13-08.50.24.116684 R11-M1-N8-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio158 : point /p/gb1
KERNMNTF 1126626624 2005.09.13 R56-M1-N8-I:J18-U01 2005-09-13-08.50.24.118318 R56-M1-N8-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio750 : point /p/gb1
KERNMNTF 1126626624 2005.09.13 R11-M1-N0-I:J18-U11 2005-09-13-08.50.24.145118 R11-M1-N0-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio149 : point /p/gb1
KERNMNTF 1126626624 2005.09.13 R56-M1-N0-I:J18-U11 2005-09-13-08.50.24.167839 R56-M1-N0-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio741 : point /p/gb1
KERNMNTF 1126626624 2005.09.13 R11-M1-N0-I:J18-U01 2005-09-13-08.50.24.174481 R11-M1-N0-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio150 : point /p/gb1
KERNMNTF 1126626624 2005.09.13 R56-M1-N0-I:J18-U01 2005-09-13-08.50.24.196574 R56-M1-N0-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio742 : point /p/gb1
KERNMNTF 1126626624 2005.09.13 R11-M1-N4-I:J18-U11 2005-09-13-08.50.24.225848 R11-M1-N4-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio151 : point /p/gb1
KERNMNTF 1126626624 2005.09.13 R56-M1-N4-I:J18-U11 2005-09-13-08.50.24.228627 R56-M1-N4-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio743 : point /p/gb1
KERNMNTF 1126626624 2005.09.13 R11-M1-N4-I:J18-U01 2005-09-13-08.50.24.271847 R11-M1-N4-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio152 : point /p/gb1
KERNMNTF 1126626624 2005.09.13 R56-M1-N4-I:J18-U01 2005-09-13-08.50.24.283750 R56-M1-N4-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio744 : point /p/gb1
KERNMNTF 1126626624 2005.09.13 R53-M1-N8-I:J18-U01 2005-09-13-08.50.24.410496 R53-M1-N8-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio702 : point /p/gb1
KERNMNTF 1126626624 2005.09.13 R53-M1-N4-I:J18-U11 2005-09-13-08.50.24.437155 R53-M1-N4-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio695 : point /p/gb1
KERNMNTF 1126626624 2005.09.13 R53-M1-N4-I:J18-U01 2005-09-13-08.50.24.474887 R53-M1-N4-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio696 : point /p/gb1
KERNMNTF 1126626624 2005.09.13 R53-M1-N8-I:J18-U11 2005-09-13-08.50.24.538968 R53-M1-N8-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio701 : point /p/gb1
KERNMNTF 1126626624 2005.09.13 R53-M1-N0-I:J18-U11 2005-09-13-08.50.24.594023 R53-M1-N0-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio693 : point /p/gb1
KERNMNTF 1126626624 2005.09.13 R53-M1-N0-I:J18-U01 2005-09-13-08.50.24.676478 R53-M1-N0-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio694 : point /p/gb1
KERNMNTF 1126626624 2005.09.13 R53-M1-NC-I:J18-U11 2005-09-13-08.50.24.703595 R53-M1-NC-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio703 : point /p/gb1
KERNMNTF 1126626624 2005.09.13 R53-M1-NC-I:J18-U01 2005-09-13-08.50.24.796933 R53-M1-NC-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio704 : point /p/gb1
KERNMNTF 1126626624 2005.09.13 R02-M1-N0-I:J18-U11 2005-09-13-08.50.24.834744 R02-M1-N0-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio37 : point /p/gb1
KERNMNTF 1126626624 2005.09.13 R02-M1-N0-I:J18-U01 2005-09-13-08.50.24.889195 R02-M1-N0-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio38 : point /p/gb1
KERNMNTF 1126626624 2005.09.13 R02-M1-NC-I:J18-U11 2005-09-13-08.50.24.915607 R02-M1-NC-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio47 : point /p/gb1
KERNMNTF 1126626624 2005.09.13 R02-M1-N8-I:J18-U11 2005-09-13-08.50.24.950745 R02-M1-N8-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio45 : point /p/gb1
KERNMNTF 1126626625 2005.09.13 R02-M1-NC-I:J18-U01 2005-09-13-08.50.25.030773 R02-M1-NC-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio48 : point /p/gb1
KERNMNTF 1126626625 2005.09.13 R02-M1-N8-I:J18-U01 2005-09-13-08.50.25.102385 R02-M1-N8-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio46 : point /p/gb1
KERNMNTF 1126626625 2005.09.13 R02-M1-N4-I:J18-U11 2005-09-13-08.50.25.127625 R02-M1-N4-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio39 : point /p/gb1
KERNMNTF 1126626625 2005.09.13 R02-M1-N4-I:J18-U01 2005-09-13-08.50.25.151119 R02-M1-N4-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio40 : point /p/gb1
- 1126626908 2005.09.13 R77-M0-L1-U19-C 2005-09-13-08.55.08.609174 R77-M0-L1-U19-C RAS LINKCARD INFO MidplaneSwitchController performing bit sparing on R77-M0-L1-U19-C bit 11
- 1126627255 2005.09.13 R53-M1-N4-C:J16-U11 2005-09-13-09.00.55.510549 R53-M1-N4-C:J16-U11 RAS KERNEL INFO critical input interrupt (unit=0x0b bit=0x03): warning for torus x- wire
- 1126627255 2005.09.13 R53-M1-N4-C:J16-U11 2005-09-13-09.00.55.773349 R53-M1-N4-C:J16-U11 RAS KERNEL INFO suppressing further interrupts of same type
- 1126627262 2005.09.13 R35-M0-N0-C:J07-U01 2005-09-13-09.01.02.004815 R35-M0-N0-C:J07-U01 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 12, bit 7
- 1126627262 2005.09.13 R35-M0-N0-C:J07-U01 2005-09-13-09.01.02.425331 R35-M0-N0-C:J07-U01 RAS KERNEL INFO CE sym 12, at 0x1682ed20, mask 0x01
- 1126627262 2005.09.13 R35-M0-N0-C:J07-U01 2005-09-13-09.01.02.789178 R35-M0-N0-C:J07-U01 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
KERNMNTF 1126627323 2005.09.13 R50-M1-NC-I:J18-U11 2005-09-13-09.02.03.881895 R50-M1-NC-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio655 : point /p/gb1
KERNMNTF 1126627324 2005.09.13 R50-M1-NC-I:J18-U01 2005-09-13-09.02.04.011893 R50-M1-NC-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio656 : point /p/gb1
KERNMNTF 1126627328 2005.09.13 R50-M1-N4-I:J18-U11 2005-09-13-09.02.08.159583 R50-M1-N4-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio647 : point /p/gb1
KERNMNTF 1126627328 2005.09.13 R50-M1-N4-I:J18-U01 2005-09-13-09.02.08.258338 R50-M1-N4-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio648 : point /p/gb1
KERNMNTF 1126627328 2005.09.13 R50-M1-N8-I:J18-U11 2005-09-13-09.02.08.525411 R50-M1-N8-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio653 : point /p/gb1
KERNMNTF 1126627328 2005.09.13 R50-M1-N8-I:J18-U01 2005-09-13-09.02.08.617543 R50-M1-N8-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio654 : point /p/gb1
KERNMNTF 1126627334 2005.09.13 R20-M1-NC-I:J18-U11 2005-09-13-09.02.14.015012 R20-M1-NC-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio271 : point /p/gb1
KERNMNTF 1126627336 2005.09.13 R20-M1-N4-I:J18-U11 2005-09-13-09.02.16.382433 R20-M1-N4-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio263 : point /p/gb1
KERNMNTF 1126627336 2005.09.13 R20-M1-N4-I:J18-U01 2005-09-13-09.02.16.525975 R20-M1-N4-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio264 : point /p/gb1
KERNMNTF 1126627340 2005.09.13 R14-M1-N4-I:J18-U11 2005-09-13-09.02.20.494976 R14-M1-N4-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio199 : point /p/gb1
KERNMNTF 1126627340 2005.09.13 R14-M1-N4-I:J18-U01 2005-09-13-09.02.20.591190 R14-M1-N4-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio200 : point /p/gb1
KERNMNTF 1126627340 2005.09.13 R14-M1-N0-I:J18-U11 2005-09-13-09.02.20.719590 R14-M1-N0-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio197 : point /p/gb1
KERNMNTF 1126627340 2005.09.13 R14-M1-N0-I:J18-U01 2005-09-13-09.02.20.806723 R14-M1-N0-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio198 : point /p/gb1
KERNMNTF 1126627341 2005.09.13 R14-M1-NC-I:J18-U11 2005-09-13-09.02.21.037231 R14-M1-NC-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio207 : point /p/gb1
KERNMNTF 1126627341 2005.09.13 R14-M1-NC-I:J18-U01 2005-09-13-09.02.21.120265 R14-M1-NC-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio208 : point /p/gb1
KERNMNTF 1126627341 2005.09.13 R14-M1-N8-I:J18-U11 2005-09-13-09.02.21.582824 R14-M1-N8-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio205 : point /p/gb1
KERNMNTF 1126627341 2005.09.13 R14-M1-N8-I:J18-U01 2005-09-13-09.02.21.672474 R14-M1-N8-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio206 : point /p/gb1
KERNMNTF 1126627352 2005.09.13 R74-M0-NC-I:J18-U11 2005-09-13-09.02.32.295758 R74-M0-NC-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio971 : point /p/gb1
KERNMNTF 1126627352 2005.09.13 R74-M0-NC-I:J18-U01 2005-09-13-09.02.32.625887 R74-M0-NC-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio972 : point /p/gb1
KERNMNTF 1126627352 2005.09.13 R74-M0-N8-I:J18-U11 2005-09-13-09.02.32.843739 R74-M0-N8-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio969 : point /p/gb1
KERNMNTF 1126627352 2005.09.13 R74-M0-N8-I:J18-U01 2005-09-13-09.02.32.931350 R74-M0-N8-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio970 : point /p/gb1
KERNMNTF 1126627353 2005.09.13 R74-M0-N0-I:J18-U11 2005-09-13-09.02.33.202841 R74-M0-N0-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio961 : point /p/gb1
KERNMNTF 1126627353 2005.09.13 R74-M0-N0-I:J18-U01 2005-09-13-09.02.33.291731 R74-M0-N0-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio962 : point /p/gb1
KERNMNTF 1126627353 2005.09.13 R74-M0-N4-I:J18-U11 2005-09-13-09.02.33.393959 R74-M0-N4-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio963 : point /p/gb1
KERNMNTF 1126627353 2005.09.13 R74-M0-N4-I:J18-U01 2005-09-13-09.02.33.477042 R74-M0-N4-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio964 : point /p/gb1
KERNMNTF 1126627359 2005.09.13 R56-M1-N0-I:J18-U11 2005-09-13-09.02.39.681586 R56-M1-N0-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio741 : point /p/gb1
KERNMNTF 1126627359 2005.09.13 R56-M1-N0-I:J18-U01 2005-09-13-09.02.39.801980 R56-M1-N0-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio742 : point /p/gb1
KERNMNTF 1126627359 2005.09.13 R56-M1-N4-I:J18-U11 2005-09-13-09.02.39.895832 R56-M1-N4-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio743 : point /p/gb1
KERNMNTF 1126627359 2005.09.13 R56-M1-N4-I:J18-U01 2005-09-13-09.02.39.987900 R56-M1-N4-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio744 : point /p/gb1
KERNMNTF 1126627361 2005.09.13 R50-M1-N0-I:J18-U11 2005-09-13-09.02.41.905602 R50-M1-N0-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio645 : point /p/gb1
KERNMNTF 1126627361 2005.09.13 R50-M1-N0-I:J18-U01 2005-09-13-09.02.41.991249 R50-M1-N0-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio646 : point /p/gb1
KERNMNTF 1126627362 2005.09.13 R26-M1-N4-I:J18-U11 2005-09-13-09.02.42.755866 R26-M1-N4-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio359 : point /p/gb1
KERNMNTF 1126627362 2005.09.13 R26-M1-N4-I:J18-U01 2005-09-13-09.02.42.840038 R26-M1-N4-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio360 : point /p/gb1
KERNMNTF 1126627363 2005.09.13 R26-M1-N8-I:J18-U11 2005-09-13-09.02.43.230467 R26-M1-N8-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio365 : point /p/gb1
KERNMNTF 1126627363 2005.09.13 R26-M1-N8-I:J18-U01 2005-09-13-09.02.43.314188 R26-M1-N8-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio366 : point /p/gb1
KERNMNTF 1126627363 2005.09.13 R26-M1-N0-I:J18-U11 2005-09-13-09.02.43.581177 R26-M1-N0-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio357 : point /p/gb1
KERNMNTF 1126627363 2005.09.13 R26-M1-N0-I:J18-U01 2005-09-13-09.02.43.641501 R26-M1-N0-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio358 : point /p/gb1
KERNMNTF 1126627363 2005.09.13 R56-M1-NC-I:J18-U01 2005-09-13-09.02.43.834654 R56-M1-NC-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio752 : point /p/gb1
KERNMNTF 1126627364 2005.09.13 R56-M1-N8-I:J18-U11 2005-09-13-09.02.44.878948 R56-M1-N8-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio749 : point /p/gb1
KERNMNTF 1126627364 2005.09.13 R56-M1-N8-I:J18-U01 2005-09-13-09.02.44.967886 R56-M1-N8-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio750 : point /p/gb1
KERNMNTF 1126627366 2005.09.13 R62-M1-N0-I:J18-U11 2005-09-13-09.02.46.637527 R62-M1-N0-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio805 : point /p/gb1
KERNMNTF 1126627366 2005.09.13 R62-M1-N0-I:J18-U01 2005-09-13-09.02.46.727979 R62-M1-N0-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio806 : point /p/gb1
KERNMNTF 1126627367 2005.09.13 R32-M0-N0-I:J18-U11 2005-09-13-09.02.47.088166 R32-M0-N0-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio417 : point /p/gb1
KERNMNTF 1126627367 2005.09.13 R32-M0-N0-I:J18-U01 2005-09-13-09.02.47.190185 R32-M0-N0-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio418 : point /p/gb1
KERNMNTF 1126627367 2005.09.13 R26-M1-NC-I:J18-U11 2005-09-13-09.02.47.612310 R26-M1-NC-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio367 : point /p/gb1
KERNMNTF 1126627367 2005.09.13 R26-M1-NC-I:J18-U01 2005-09-13-09.02.47.764942 R26-M1-NC-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio368 : point /p/gb1
KERNMNTF 1126627368 2005.09.13 R32-M0-NC-I:J18-U11 2005-09-13-09.02.48.546827 R32-M0-NC-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio427 : point /p/gb1
KERNMNTF 1126627368 2005.09.13 R32-M0-NC-I:J18-U01 2005-09-13-09.02.48.630630 R32-M0-NC-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio428 : point /p/gb1
KERNMNTF 1126627368 2005.09.13 R32-M0-N4-I:J18-U11 2005-09-13-09.02.48.925908 R32-M0-N4-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio419 : point /p/gb1
