- 1126421092 2005.09.10 R34-M1-N0-I:J18-U01 2005-09-10-23.44.52.130888 R34-M1-N0-I:J18-U01 RAS APP FATAL ciod: Error loading /bgl/apps/swl-prep/rky-swl/MPI-PERF/IMB/perf_tests/IMB-MPI1.14MB: invalid or missing program image, Permission denied
KERNMNTF 1126639850 2005.09.13 R43-M0-NC-I:J18-U11 2005-09-13-12.30.50.767520 R43-M0-NC-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio571 : point /p/gb1
KERNMNTF 1126639850 2005.09.13 R43-M0-NC-I:J18-U01 2005-09-13-12.30.50.848598 R43-M0-NC-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio572 : point /p/gb1
KERNMNTF 1126639850 2005.09.13 R34-M0-NC-I:J18-U11 2005-09-13-12.30.50.948157 R34-M0-NC-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio459 : point /p/gb1
KERNMNTF 1126639851 2005.09.13 R34-M0-NC-I:J18-U01 2005-09-13-12.30.51.028785 R34-M0-NC-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio460 : point /p/gb1
KERNMNTF 1126639851 2005.09.13 R67-M1-N4-I:J18-U11 2005-09-13-12.30.51.288286 R67-M1-N4-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio887 : point /p/gb1
KERNMNTF 1126639851 2005.09.13 R67-M1-N4-I:J18-U01 2005-09-13-12.30.51.369879 R67-M1-N4-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio888 : point /p/gb1
KERNMNTF 1126639851 2005.09.13 R67-M1-N0-I:J18-U11 2005-09-13-12.30.51.530077 R67-M1-N0-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio885 : point /p/gb1
KERNMNTF 1126639851 2005.09.13 R67-M1-N0-I:J18-U01 2005-09-13-12.30.51.808676 R67-M1-N0-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio886 : point /p/gb1
KERNMNTF 1126639851 2005.09.13 R37-M0-N4-I:J18-U11 2005-09-13-12.30.51.969340 R37-M0-N4-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio499 : point /p/gb1
KERNMNTF 1126639853 2005.09.13 R61-M0-N8-I:J18-U11 2005-09-13-12.30.53.480245 R61-M0-N8-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio793 : point /p/gb1
KERNMNTF 1126639853 2005.09.13 R61-M0-N8-I:J18-U01 2005-09-13-12.30.53.565153 R61-M0-N8-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio794 : point /p/gb1
KERNMNTF 1126639853 2005.09.13 R73-M0-NC-I:J18-U11 2005-09-13-12.30.53.661275 R73-M0-NC-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio955 : point /p/gb1
KERNMNTF 1126639853 2005.09.13 R73-M0-NC-I:J18-U01 2005-09-13-12.30.53.751969 R73-M0-NC-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio956 : point /p/gb1
KERNMNTF 1126639854 2005.09.13 R31-M1-NC-I:J18-U11 2005-09-13-12.30.54.101679 R31-M1-NC-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio415 : point /p/gb1
KERNMNTF 1126639854 2005.09.13 R31-M1-NC-I:J18-U01 2005-09-13-12.30.54.189126 R31-M1-NC-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio416 : point /p/gb1
KERNMNTF 1126639854 2005.09.13 R61-M0-N0-I:J18-U11 2005-09-13-12.30.54.631377 R61-M0-N0-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio785 : point /p/gb1
KERNMNTF 1126639854 2005.09.13 R61-M0-N0-I:J18-U01 2005-09-13-12.30.54.715620 R61-M0-N0-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio786 : point /p/gb1
KERNMNTF 1126639854 2005.09.13 R73-M0-N4-I:J18-U11 2005-09-13-12.30.54.844006 R73-M0-N4-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio947 : point /p/gb1
KERNMNTF 1126639854 2005.09.13 R73-M0-N4-I:J18-U01 2005-09-13-12.30.54.929632 R73-M0-N4-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio948 : point /p/gb1
KERNMNTF 1126639855 2005.09.13 R73-M0-N8-I:J18-U11 2005-09-13-12.30.55.283466 R73-M0-N8-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio953 : point /p/gb1
KERNMNTF 1126639855 2005.09.13 R73-M0-N8-I:J18-U01 2005-09-13-12.30.55.374041 R73-M0-N8-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio954 : point /p/gb1
KERNMNTF 1126639855 2005.09.13 R61-M0-NC-I:J18-U11 2005-09-13-12.30.55.540235 R61-M0-NC-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio795 : point /p/gb1
KERNMNTF 1126639855 2005.09.13 R61-M0-NC-I:J18-U01 2005-09-13-12.30.55.631749 R61-M0-NC-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio796 : point /p/gb1
KERNMNTF 1126639855 2005.09.13 R61-M0-N4-I:J18-U11 2005-09-13-12.30.55.769074 R61-M0-N4-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio787 : point /p/gb1
KERNMNTF 1126639855 2005.09.13 R61-M0-N4-I:J18-U01 2005-09-13-12.30.55.857945 R61-M0-N4-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio788 : point /p/gb1
KERNMNTF 1126639856 2005.09.13 R73-M0-N0-I:J18-U11 2005-09-13-12.30.56.227285 R73-M0-N0-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio945 : point /p/gb1
KERNMNTF 1126639856 2005.09.13 R73-M0-N0-I:J18-U01 2005-09-13-12.30.56.324647 R73-M0-N0-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio946 : point /p/gb1
KERNMNTF 1126639858 2005.09.13 R10-M0-N4-I:J18-U11 2005-09-13-12.30.58.270285 R10-M0-N4-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio131 : point /p/gb1
KERNMNTF 1126639858 2005.09.13 R10-M0-N4-I:J18-U01 2005-09-13-12.30.58.353377 R10-M0-N4-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio132 : point /p/gb1
KERNMNTF 1126639858 2005.09.13 R10-M0-N8-I:J18-U11 2005-09-13-12.30.58.437153 R10-M0-N8-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio137 : point /p/gb1
KERNMNTF 1126639859 2005.09.13 R07-M1-N4-I:J18-U11 2005-09-13-12.30.59.004973 R07-M1-N4-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio119 : point /p/gb1
KERNMNTF 1126639859 2005.09.13 R07-M1-N4-I:J18-U01 2005-09-13-12.30.59.088109 R07-M1-N4-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio120 : point /p/gb1
KERNMNTF 1126641056 2005.09.13 R01-M0-N0-I:J18-U11 2005-09-13-12.50.56.096748 R01-M0-N0-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio17 : block_id : location
KERNMNTF 1126641056 2005.09.13 R01-M0-N0-I:J18-U01 2005-09-13-12.50.56.199774 R01-M0-N0-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio18 : block_id : location
KERNMNTF 1126641056 2005.09.13 R01-M0-N4-I:J18-U11 2005-09-13-12.50.56.654621 R01-M0-N4-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio19 : block_id : location
KERNMNTF 1126641056 2005.09.13 R01-M0-N4-I:J18-U01 2005-09-13-12.50.56.742995 R01-M0-N4-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio20 : block_id : location
KERNMNTF 1126641056 2005.09.13 R01-M1-N0-I:J18-U11 2005-09-13-12.50.56.832611 R01-M1-N0-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio21 : block_id : location
KERNMNTF 1126641056 2005.09.13 R01-M1-N0-I:J18-U01 2005-09-13-12.50.56.923384 R01-M1-N0-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio22 : block_id : location
KERNMNTF 1126641057 2005.09.13 R01-M1-N4-I:J18-U11 2005-09-13-12.50.57.012968 R01-M1-N4-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio23 : block_id : location
KERNMNTF 1126641057 2005.09.13 R01-M1-N4-I:J18-U01 2005-09-13-12.50.57.114825 R01-M1-N4-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio24 : block_id : location
KERNMNTF 1126641057 2005.09.13 R01-M1-NC-I:J18-U11 2005-09-13-12.50.57.201124 R01-M1-NC-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio31 : block_id : location
KERNMNTF 1126641057 2005.09.13 R01-M1-NC-I:J18-U01 2005-09-13-12.50.57.286381 R01-M1-NC-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio32 : block_id : location
KERNMNTF 1126641057 2005.09.13 R01-M1-N8-I:J18-U11 2005-09-13-12.50.57.369426 R01-M1-N8-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio29 : block_id : location
KERNMNTF 1126641057 2005.09.13 R01-M1-N8-I:J18-U01 2005-09-13-12.50.57.452836 R01-M1-N8-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio30 : block_id : location
KERNMNTF 1126641057 2005.09.13 R01-M0-N8-I:J18-U11 2005-09-13-12.50.57.536944 R01-M0-N8-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio25 : block_id : location
KERNMNTF 1126641057 2005.09.13 R01-M0-N8-I:J18-U01 2005-09-13-12.50.57.620899 R01-M0-N8-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio26 : block_id : location
KERNMNTF 1126641057 2005.09.13 R01-M0-NC-I:J18-U11 2005-09-13-12.50.57.704399 R01-M0-NC-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio27 : block_id : location
KERNMNTF 1126641057 2005.09.13 R01-M0-NC-I:J18-U01 2005-09-13-12.50.57.794763 R01-M0-NC-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio28 : block_id : location
KERNMNTF 1126641120 2005.09.13 R70-M0-N4-I:J18-U11 2005-09-13-12.52.00.709138 R70-M0-N4-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio899 : point /p/gb1
KERNMNTF 1126641120 2005.09.13 R70-M0-N4-I:J18-U01 2005-09-13-12.52.00.843171 R70-M0-N4-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio900 : point /p/gb1
KERNMNTF 1126641121 2005.09.13 R70-M0-NC-I:J18-U11 2005-09-13-12.52.01.130659 R70-M0-NC-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio907 : point /p/gb1
KERNMNTF 1126641121 2005.09.13 R70-M0-NC-I:J18-U01 2005-09-13-12.52.01.224326 R70-M0-NC-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio908 : point /p/gb1
KERNMNTF 1126641121 2005.09.13 R70-M0-N0-I:J18-U11 2005-09-13-12.52.01.345332 R70-M0-N0-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio897 : point /p/gb1
KERNMNTF 1126641121 2005.09.13 R70-M0-N0-I:J18-U01 2005-09-13-12.52.01.432690 R70-M0-N0-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio898 : point /p/gb1
KERNMNTF 1126641121 2005.09.13 R70-M0-N8-I:J18-U11 2005-09-13-12.52.01.516852 R70-M0-N8-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio905 : point /p/gb1
KERNMNTF 1126641121 2005.09.13 R70-M0-N8-I:J18-U01 2005-09-13-12.52.01.606318 R70-M0-N8-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio906 : point /p/gb1
KERNMNTF 1126641127 2005.09.13 R40-M0-N4-I:J18-U11 2005-09-13-12.52.07.629228 R40-M0-N4-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio515 : point /p/gb1
KERNMNTF 1126641127 2005.09.13 R40-M0-N4-I:J18-U01 2005-09-13-12.52.07.721172 R40-M0-N4-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio516 : point /p/gb1
KERNMNTF 1126641127 2005.09.13 R40-M0-N8-I:J18-U11 2005-09-13-12.52.07.817738 R40-M0-N8-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio521 : point /p/gb1
KERNMNTF 1126641127 2005.09.13 R40-M0-N8-I:J18-U01 2005-09-13-12.52.07.905726 R40-M0-N8-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio522 : point /p/gb1
KERNMNTF 1126641128 2005.09.13 R40-M0-N0-I:J18-U11 2005-09-13-12.52.08.007242 R40-M0-N0-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio513 : point /p/gb1
KERNMNTF 1126641128 2005.09.13 R40-M0-N0-I:J18-U01 2005-09-13-12.52.08.098568 R40-M0-N0-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio514 : point /p/gb1
KERNMNTF 1126641129 2005.09.13 R40-M0-NC-I:J18-U11 2005-09-13-12.52.09.155795 R40-M0-NC-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio523 : point /p/gb1
KERNMNTF 1126641129 2005.09.13 R40-M0-NC-I:J18-U01 2005-09-13-12.52.09.368102 R40-M0-NC-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio524 : point /p/gb1
KERNMNTF 1126641130 2005.09.13 R34-M0-N8-I:J18-U11 2005-09-13-12.52.10.913750 R34-M0-N8-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio457 : point /p/gb1
KERNMNTF 1126641132 2005.09.13 R34-M0-NC-I:J18-U11 2005-09-13-12.52.12.005392 R34-M0-NC-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio459 : point /p/gb1
KERNMNTF 1126641132 2005.09.13 R34-M0-NC-I:J18-U01 2005-09-13-12.52.12.098817 R34-M0-NC-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio460 : point /p/gb1
KERNMNTF 1126641134 2005.09.13 R10-M1-NC-I:J18-U11 2005-09-13-12.52.14.197306 R10-M1-NC-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio143 : point /p/gb1
KERNMNTF 1126641134 2005.09.13 R10-M1-NC-I:J18-U01 2005-09-13-12.52.14.326790 R10-M1-NC-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio144 : point /p/gb1
KERNMNTF 1126641134 2005.09.13 R10-M1-N8-I:J18-U11 2005-09-13-12.52.14.423233 R10-M1-N8-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio141 : point /p/gb1
KERNMNTF 1126641134 2005.09.13 R10-M1-N8-I:J18-U01 2005-09-13-12.52.14.506402 R10-M1-N8-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio142 : point /p/gb1
KERNMNTF 1126641134 2005.09.13 R10-M1-N4-I:J18-U11 2005-09-13-12.52.14.619255 R10-M1-N4-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio135 : point /p/gb1
KERNMNTF 1126641134 2005.09.13 R10-M1-N4-I:J18-U01 2005-09-13-12.52.14.704071 R10-M1-N4-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio136 : point /p/gb1
KERNMNTF 1126641135 2005.09.13 R10-M1-N0-I:J18-U11 2005-09-13-12.52.15.256733 R10-M1-N0-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio133 : point /p/gb1
KERNMNTF 1126641135 2005.09.13 R10-M1-N0-I:J18-U01 2005-09-13-12.52.15.512202 R10-M1-N0-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio134 : point /p/gb1
KERNMNTF 1126641137 2005.09.13 R04-M0-N0-I:J18-U11 2005-09-13-12.52.17.391203 R04-M0-N0-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio65 : block_id : location
KERNMNTF 1126641137 2005.09.13 R04-M0-N0-I:J18-U01 2005-09-13-12.52.17.479486 R04-M0-N0-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio66 : block_id : location
KERNMNTF 1126641137 2005.09.13 R04-M0-NC-I:J18-U11 2005-09-13-12.52.17.569759 R04-M0-NC-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio75 : block_id : location
KERNMNTF 1126641137 2005.09.13 R04-M0-NC-I:J18-U01 2005-09-13-12.52.17.654479 R04-M0-NC-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio76 : block_id : location
KERNMNTF 1126641137 2005.09.13 R04-M0-N4-I:J18-U11 2005-09-13-12.52.17.737880 R04-M0-N4-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio67 : block_id : location
KERNMNTF 1126641137 2005.09.13 R04-M0-N4-I:J18-U01 2005-09-13-12.52.17.816085 R04-M0-N4-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio68 : block_id : location
KERNMNTF 1126641138 2005.09.13 R04-M1-N0-I:J18-U11 2005-09-13-12.52.18.019398 R04-M1-N0-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio69 : block_id : location
KERNMNTF 1126641138 2005.09.13 R04-M1-N0-I:J18-U01 2005-09-13-12.52.18.108861 R04-M1-N0-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio70 : block_id : location
KERNMNTF 1126641138 2005.09.13 R04-M1-N8-I:J18-U11 2005-09-13-12.52.18.393028 R04-M1-N8-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio77 : block_id : location
KERNMNTF 1126641138 2005.09.13 R04-M1-N8-I:J18-U01 2005-09-13-12.52.18.480015 R04-M1-N8-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio78 : block_id : location
KERNMNTF 1126641140 2005.09.13 R04-M1-NC-I:J18-U11 2005-09-13-12.52.20.282384 R04-M1-NC-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio79 : block_id : location
KERNMNTF 1126641140 2005.09.13 R04-M1-NC-I:J18-U01 2005-09-13-12.52.20.535192 R04-M1-NC-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio80 : block_id : location
KERNMNTF 1126641140 2005.09.13 R04-M1-N4-I:J18-U11 2005-09-13-12.52.20.789962 R04-M1-N4-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio71 : block_id : location
KERNMNTF 1126641140 2005.09.13 R04-M1-N4-I:J18-U01 2005-09-13-12.52.20.883779 R04-M1-N4-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio72 : block_id : location
KERNMNTF 1126641148 2005.09.13 R76-M0-NC-I:J18-U11 2005-09-13-12.52.28.762988 R76-M0-NC-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio1003 : point /p/gb1
KERNMNTF 1126641148 2005.09.13 R76-M0-NC-I:J18-U01 2005-09-13-12.52.28.848648 R76-M0-NC-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio1004 : point /p/gb1
KERNMNTF 1126641149 2005.09.13 R46-M0-N0-I:J18-U11 2005-09-13-12.52.29.126160 R46-M0-N0-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio609 : point /p/gb1
KERNMNTF 1126641149 2005.09.13 R46-M0-N0-I:J18-U01 2005-09-13-12.52.29.221001 R46-M0-N0-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio610 : point /p/gb1
KERNMNTF 1126641149 2005.09.13 R76-M0-N8-I:J18-U11 2005-09-13-12.52.29.635999 R76-M0-N8-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio1001 : point /p/gb1
KERNMNTF 1126641149 2005.09.13 R76-M0-N8-I:J18-U01 2005-09-13-12.52.29.717742 R76-M0-N8-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio1002 : point /p/gb1
KERNMNTF 1126641150 2005.09.13 R46-M0-NC-I:J18-U11 2005-09-13-12.52.30.381957 R46-M0-NC-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio619 : point /p/gb1
KERNMNTF 1126641150 2005.09.13 R46-M0-NC-I:J18-U01 2005-09-13-12.52.30.561389 R46-M0-NC-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio620 : point /p/gb1
KERNMNTF 1126641150 2005.09.13 R76-M0-N0-I:J18-U11 2005-09-13-12.52.30.721371 R76-M0-N0-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio993 : point /p/gb1
KERNMNTF 1126641150 2005.09.13 R76-M0-N0-I:J18-U01 2005-09-13-12.52.30.818520 R76-M0-N0-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio994 : point /p/gb1
KERNMNTF 1126641151 2005.09.13 R46-M0-N8-I:J18-U11 2005-09-13-12.52.31.328717 R46-M0-N8-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio617 : point /p/gb1
KERNMNTF 1126641151 2005.09.13 R46-M0-N8-I:J18-U01 2005-09-13-12.52.31.422892 R46-M0-N8-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio618 : point /p/gb1
KERNMNTF 1126641151 2005.09.13 R76-M0-N4-I:J18-U11 2005-09-13-12.52.31.674754 R76-M0-N4-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio995 : point /p/gb1
KERNMNTF 1126641151 2005.09.13 R76-M0-N4-I:J18-U01 2005-09-13-12.52.31.765764 R76-M0-N4-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio996 : point /p/gb1
KERNMNTF 1126641151 2005.09.13 R16-M1-N4-I:J18-U11 2005-09-13-12.52.31.908259 R16-M1-N4-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio231 : point /p/gb1
KERNMNTF 1126641151 2005.09.13 R16-M1-N4-I:J18-U01 2005-09-13-12.52.31.997473 R16-M1-N4-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio232 : point /p/gb1
KERNMNTF 1126641152 2005.09.13 R16-M1-N0-I:J18-U11 2005-09-13-12.52.32.398507 R16-M1-N0-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio229 : point /p/gb1
KERNMNTF 1126641152 2005.09.13 R16-M1-N0-I:J18-U01 2005-09-13-12.52.32.498382 R16-M1-N0-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio230 : point /p/gb1
KERNMNTF 1126641152 2005.09.13 R16-M1-N8-I:J18-U11 2005-09-13-12.52.32.914467 R16-M1-N8-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio237 : point /p/gb1
KERNMNTF 1126641152 2005.09.13 R16-M1-N8-I:J18-U01 2005-09-13-12.52.32.999155 R16-M1-N8-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio238 : point /p/gb1
KERNMNTF 1126641153 2005.09.13 R16-M1-NC-I:J18-U11 2005-09-13-12.52.33.216947 R16-M1-NC-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio239 : point /p/gb1
KERNMNTF 1126641153 2005.09.13 R16-M1-NC-I:J18-U01 2005-09-13-12.52.33.314908 R16-M1-NC-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio240 : point /p/gb1
KERNMNTF 1126641153 2005.09.13 R46-M0-N4-I:J18-U11 2005-09-13-12.52.33.441431 R46-M0-N4-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio611 : point /p/gb1
KERNMNTF 1126641153 2005.09.13 R46-M0-N4-I:J18-U01 2005-09-13-12.52.33.527873 R46-M0-N4-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio612 : point /p/gb1
KERNMNTF 1126641154 2005.09.13 R07-M0-N8-I:J18-U11 2005-09-13-12.52.34.507020 R07-M0-N8-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio121 : block_id : location
KERNMNTF 1126641154 2005.09.13 R07-M0-N8-I:J18-U01 2005-09-13-12.52.34.649112 R07-M0-N8-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio122 : block_id : location
KERNMNTF 1126641154 2005.09.13 R07-M0-NC-I:J18-U11 2005-09-13-12.52.34.884126 R07-M0-NC-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio123 : block_id : location
KERNMNTF 1126641154 2005.09.13 R07-M0-NC-I:J18-U01 2005-09-13-12.52.34.970085 R07-M0-NC-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio124 : block_id : location
KERNMNTF 1126641155 2005.09.13 R07-M0-N0-I:J18-U11 2005-09-13-12.52.35.070034 R07-M0-N0-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio113 : block_id : location
KERNMNTF 1126641155 2005.09.13 R07-M0-N0-I:J18-U01 2005-09-13-12.52.35.294148 R07-M0-N0-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio114 : block_id : location
KERNMNTF 1126641155 2005.09.13 R07-M1-N8-I:J18-U11 2005-09-13-12.52.35.557016 R07-M1-N8-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio125 : block_id : location
KERNMNTF 1126641155 2005.09.13 R07-M1-N8-I:J18-U01 2005-09-13-12.52.35.690797 R07-M1-N8-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio126 : block_id : location
KERNMNTF 1126641155 2005.09.13 R07-M1-NC-I:J18-U11 2005-09-13-12.52.35.773571 R07-M1-NC-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio127 : block_id : location
KERNMNTF 1126641155 2005.09.13 R07-M1-NC-I:J18-U01 2005-09-13-12.52.35.857124 R07-M1-NC-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio128 : block_id : location
KERNMNTF 1126641155 2005.09.13 R07-M1-N0-I:J18-U11 2005-09-13-12.52.35.951969 R07-M1-N0-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio117 : block_id : location
KERNMNTF 1126641156 2005.09.13 R07-M1-N0-I:J18-U01 2005-09-13-12.52.36.036920 R07-M1-N0-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio118 : block_id : location
KERNMNTF 1126641156 2005.09.13 R07-M0-N4-I:J18-U11 2005-09-13-12.52.36.288142 R07-M0-N4-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio115 : block_id : location
KERNMNTF 1126641156 2005.09.13 R07-M0-N4-I:J18-U01 2005-09-13-12.52.36.372059 R07-M0-N4-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio116 : block_id : location
KERNMNTF 1126641160 2005.09.13 R22-M1-N8-I:J18-U11 2005-09-13-12.52.40.775686 R22-M1-N8-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio301 : point /p/gb1
KERNMNTF 1126641160 2005.09.13 R22-M1-N8-I:J18-U01 2005-09-13-12.52.40.870952 R22-M1-N8-I:J18-U01 RAS KERNEL FATAL Lustre mount FAILED : bglio302 : point /p/gb1
KERNMNTF 1126641161 2005.09.13 R22-M1-N0-I:J18-U11 2005-09-13-12.52.41.291419 R22-M1-N0-I:J18-U11 RAS KERNEL FATAL Lustre mount FAILED : bglio293 : point /p/gb1
